system:time_start,tmean
"Mar 12, 2010",-0.215
"Mar 13, 2010",0.075
"Mar 14, 2010",-6.214
"Mar 15, 2010",-1.897
"Mar 16, 2010",3.015
"Mar 17, 2010",7.14
"Mar 18, 2010",6.641
"Mar 19, 2010",-2.373
"Mar 20, 2010",-4.145
"Mar 21, 2010",2.513
"Mar 22, 2010",5.329
"Mar 23, 2010",-0.703
"Mar 24, 2010",-0.303
"Mar 25, 2010",1.166
"Mar 26, 2010",-2.983
"Mar 27, 2010",-2.125
"Mar 28, 2010",1.488
"Mar 29, 2010",5.942
"Mar 30, 2010",8.063
"Mar 31, 2010",6.361
"Apr 1, 2010",-3.322
"Apr 2, 2010",-4.232
"Apr 3, 2010",1.212
"Apr 4, 2010",4.521
"Apr 5, 2010",3.566
"Apr 6, 2010",-3.579
"Apr 7, 2010",-2.874
"Apr 8, 2010",2.777
"Apr 9, 2010",7.292
"Apr 10, 2010",7.06
"Apr 11, 2010",8.332
"Apr 12, 2010",6.176
"Apr 13, 2010",0.926
"Apr 14, 2010",5.734
"Apr 15, 2010",8.433
"Apr 16, 2010",9.155
"Apr 17, 2010",7.471
"Apr 18, 2010",10.22
"Apr 19, 2010",9.896
"Apr 20, 2010",8.054
"Apr 21, 2010",3.042
"Apr 22, 2010",-0.948
"Apr 23, 2010",-0.779
"Apr 24, 2010",4.411
"Apr 25, 2010",6.69
"Apr 26, 2010",6.942
"Apr 27, 2010",9.098
"Apr 28, 2010",8.722
"Apr 29, 2010",-1.502
"Apr 30, 2010",-2.013
"May 1, 2010",0.34
"May 2, 2010",-0.706
"May 3, 2010",1.999
"May 4, 2010",8.993
"May 5, 2010",10.646
"May 6, 2010",8.702
"May 7, 2010",5.061
"May 8, 2010",11.636
"May 9, 2010",10.712
"May 10, 2010",4.482
"May 11, 2010",3.683
"May 12, 2010",1.861
"May 13, 2010",3.054
"May 14, 2010",6.568
"May 15, 2010",6.975
"May 16, 2010",10.023
"May 17, 2010",12.997
"May 18, 2010",7.123
"May 19, 2010",8.053
"May 20, 2010",10.624
"May 21, 2010",13.675
"May 22, 2010",11.594
"May 23, 2010",8.414
"May 24, 2010",2.292
"May 25, 2010",9.366
"May 26, 2010",13.299
"May 27, 2010",15.909
"May 28, 2010",16.514
"May 29, 2010",11.222
"May 30, 2010",11.239
"May 31, 2010",14.657
"Jun 1, 2010",13.798
"Jun 2, 2010",14.253
"Jun 3, 2010",15.331
"Jun 4, 2010",17.518
"Jun 5, 2010",20.661
"Jun 6, 2010",22.091
"Jun 7, 2010",20.919
"Jun 8, 2010",19.707
"Jun 9, 2010",19.3
"Jun 10, 2010",16.269
"Jun 11, 2010",13.672
"Jun 12, 2010",8.281
"Jun 13, 2010",8.549
"Jun 14, 2010",10.267
"Jun 15, 2010",13.118
"Jun 16, 2010",16.637
"Jun 17, 2010",15.94
"Jun 18, 2010",16.981
"Jun 19, 2010",18.007
"Jun 20, 2010",17.822
"Jun 21, 2010",17.434
"Jun 22, 2010",17.239
"Jun 23, 2010",18.753
"Jun 24, 2010",20.888
"Jun 25, 2010",18.146
"Jun 26, 2010",17.782
"Jun 27, 2010",18.758
"Jun 28, 2010",18.663
"Jun 29, 2010",16.724
"Jun 30, 2010",16.801
"Jul 1, 2010",16.947
"Jul 2, 2010",19.866
"Jul 3, 2010",18.302
"Jul 4, 2010",15.81
"Jul 5, 2010",14.478
"Jul 6, 2010",18.326
"Jul 7, 2010",18.814
"Jul 8, 2010",17.497
"Jul 9, 2010",17.389
"Jul 10, 2010",17.638
"Jul 11, 2010",19.527
"Jul 12, 2010",20.086
"Jul 13, 2010",20.625
"Jul 14, 2010",21.368
"Jul 15, 2010",21.581
"Jul 16, 2010",22.552
"Jul 17, 2010",22.038
"Jul 18, 2010",23.76
"Jul 19, 2010",23.03
"Jul 20, 2010",19.611
"Jul 21, 2010",18.171
"Jul 22, 2010",15.939
"Jul 23, 2010",16.872
"Jul 24, 2010",16.358
"Jul 25, 2010",17.03
"Jul 26, 2010",16.247
"Jul 27, 2010",15.999
"Jul 28, 2010",16.745
"Jul 29, 2010",16.774
"Jul 30, 2010",16.291
"Jul 31, 2010",15.951
"Aug 1, 2010",15.46
"Aug 2, 2010",15.001
"Aug 3, 2010",16.381
"Aug 4, 2010",16.436
"Aug 5, 2010",15.435
"Aug 6, 2010",17.886
"Aug 7, 2010",14.342
"Aug 8, 2010",13.129
"Aug 9, 2010",15.607
"Aug 10, 2010",16.679
"Aug 11, 2010",17.738
"Aug 12, 2010",18.191
"Aug 13, 2010",17.523
"Aug 14, 2010",18.872
"Aug 15, 2010",19.451
"Aug 16, 2010",16.621
"Aug 17, 2010",18.215
"Aug 18, 2010",17.166
"Aug 19, 2010",15.865
"Aug 20, 2010",15.751
"Aug 21, 2010",18.108
"Aug 22, 2010",18.215
"Aug 23, 2010",16.316
"Aug 24, 2010",16.747
"Aug 25, 2010",16.319
"Aug 26, 2010",16.809
"Aug 27, 2010",16.555
"Aug 28, 2010",15.458
"Aug 29, 2010",14.819
"Aug 30, 2010",13.604
"Aug 31, 2010",14.667
"Sep 1, 2010",15.607
"Sep 2, 2010",17.092
"Sep 3, 2010",17.252
"Sep 4, 2010",19.218
"Sep 5, 2010",17.131
"Sep 6, 2010",16.169
"Sep 7, 2010",15.78
"Sep 8, 2010",14.2
"Sep 9, 2010",12.413
"Sep 10, 2010",10.785
"Sep 11, 2010",12.229
"Sep 12, 2010",16.471
"Sep 13, 2010",16.845
"Sep 14, 2010",16.414
"Sep 15, 2010",16.124
"Sep 16, 2010",17.722
"Sep 17, 2010",18.154
"Sep 18, 2010",18.249
"Sep 19, 2010",18.948
"Sep 20, 2010",16.322
"Sep 21, 2010",15.951
"Sep 22, 2010",10.452
"Sep 23, 2010",11.146
"Sep 24, 2010",11.281
"Sep 25, 2010",13.282
"Sep 26, 2010",15.176
"Sep 27, 2010",17.084
"Sep 28, 2010",18.387
"Sep 29, 2010",18.295
"Sep 30, 2010",18.25
"Oct 1, 2010",17.221
"Oct 2, 2010",15.697
"Oct 3, 2010",12.323
"Oct 4, 2010",11.897
"Oct 5, 2010",9.558
"Oct 6, 2010",10.177
"Oct 7, 2010",11.213
"Oct 8, 2010",7.87
"Oct 9, 2010",7.681
"Oct 10, 2010",7.657
"Oct 11, 2010",8.778
"Oct 12, 2010",10.217
"Oct 13, 2010",11.281
"Oct 14, 2010",12.101
"Oct 15, 2010",11.3
"Oct 16, 2010",11.55
"Oct 17, 2010",11.329
"Oct 18, 2010",8.893
"Oct 19, 2010",8.321
"Oct 20, 2010",8.224
"Oct 21, 2010",4.92
"Oct 22, 2010",3.315
"Oct 23, 2010",2.926
"Oct 24, 2010",4.526
"Oct 25, 2010",-0.641
"Oct 26, 2010",-0.379
"Oct 27, 2010",-0.149
"Oct 28, 2010",5.593
"Oct 29, 2010",9.966
"Oct 30, 2010",7.439
"Oct 31, 2010",4.475
"Nov 1, 2010",4.246
"Nov 2, 2010",8.731
"Nov 3, 2010",10.173
"Nov 4, 2010",9.256
"Nov 5, 2010",10.02
"Nov 6, 2010",10.47
"Nov 7, 2010",6.832
"Nov 8, 2010",3.846
"Nov 9, 2010",-2.551
"Nov 10, 2010",-1.558
"Nov 11, 2010",-3.676
"Nov 12, 2010",-2.702
"Nov 13, 2010",-0.757
"Nov 14, 2010",-1.165
"Nov 15, 2010",-1.807
"Nov 16, 2010",0.253
"Nov 17, 2010",-0.968
"Nov 18, 2010",4.816
"Nov 19, 2010",5.046
"Nov 20, 2010",3.449
"Nov 21, 2010",-3.726
"Nov 22, 2010",-6.256
"Nov 23, 2010",-3.538
"Nov 24, 2010",-8.449
"Nov 25, 2010",-10.592
"Nov 26, 2010",-1.293
"Nov 27, 2010",1.579
"Nov 28, 2010",-6.335
"Nov 29, 2010",-10.027
"Nov 30, 2010",-7.97
"Dec 1, 2010",1.248
"Dec 2, 2010",4.627
"Dec 3, 2010",6.081
"Dec 4, 2010",6.372
"Dec 5, 2010",4.845
"Dec 6, 2010",3.296
"Dec 7, 2010",0.064
"Dec 8, 2010",3.356
"Dec 9, 2010",3.77
"Dec 10, 2010",2.812
"Dec 11, 2010",1.43
"Dec 12, 2010",3.309
"Dec 13, 2010",6.045
"Dec 14, 2010",5.941
"Dec 15, 2010",0.898
"Dec 16, 2010",-1.874
"Dec 17, 2010",-3.286
"Dec 18, 2010",-1.186
"Dec 19, 2010",1.069
"Dec 20, 2010",1.662
"Dec 21, 2010",0.899
"Dec 22, 2010",1.353
"Dec 23, 2010",-1.548
"Dec 24, 2010",0.244
"Dec 25, 2010",2.274
"Dec 26, 2010",-1.437
"Dec 27, 2010",-3.091
"Dec 28, 2010",-3.427
"Dec 29, 2010",-4.683
"Dec 30, 2010",-11.525
"Dec 31, 2010",-15.381
"Jan 1, 2011",-14.745
"Jan 2, 2011",-7.104
"Jan 3, 2011",-3.51
"Jan 4, 2011",-7.304
"Jan 5, 2011",-4.289
"Jan 6, 2011",-0.042
"Jan 7, 2011",1.604
"Jan 8, 2011",-0.866
"Jan 9, 2011",-5.55
"Jan 10, 2011",-13.222
"Jan 11, 2011",-9.64
"Jan 12, 2011",-1.125
"Jan 13, 2011",1.138
"Jan 14, 2011",0.385
"Jan 15, 2011",2.352
"Jan 16, 2011",1.763
"Jan 17, 2011",4.012
"Jan 18, 2011",3.386
"Jan 19, 2011",-1.835
"Jan 20, 2011",-4.202
"Jan 21, 2011",0.133
"Jan 22, 2011",-2.452
"Jan 23, 2011",-4.124
"Jan 24, 2011",-4.598
"Jan 25, 2011",-2.412
"Jan 26, 2011",-3.911
"Jan 27, 2011",0.989
"Jan 28, 2011",2.603
"Jan 29, 2011",1.822
"Jan 30, 2011",0.096
"Jan 31, 2011",-5.517
"Feb 1, 2011",-16.393
"Feb 2, 2011",-21.661
"Feb 3, 2011",-13.198
"Feb 4, 2011",-2.796
"Feb 5, 2011",-2.056
"Feb 6, 2011",-6.128
"Feb 7, 2011",-2.827
"Feb 8, 2011",-8.361
"Feb 9, 2011",-10.303
"Feb 10, 2011",-8.058
"Feb 11, 2011",-2.424
"Feb 12, 2011",1.22
"Feb 13, 2011",5.472
"Feb 14, 2011",5
"Feb 15, 2011",3.964
"Feb 16, 2011",2.926
"Feb 17, 2011",1.047
"Feb 18, 2011",2.174
"Feb 19, 2011",-1.069
"Feb 20, 2011",-7.109
"Feb 21, 2011",-7.114
"Feb 22, 2011",-3.072
"Feb 23, 2011",-2.659
"Feb 24, 2011",-3.793
"Feb 25, 2011",-2.686
"Feb 26, 2011",0.312
"Feb 27, 2011",-6.121
"Feb 28, 2011",-1.344
"Mar 1, 2011",3.143
"Mar 2, 2011",4.183
"Mar 3, 2011",3.421
"Mar 4, 2011",-0.731
"Mar 5, 2011",0.532
"Mar 6, 2011",1.597
"Mar 7, 2011",-1.514
"Mar 8, 2011",-3.724
"Mar 9, 2011",0.803
"Mar 10, 2011",4.288
"Mar 11, 2011",6.682
"Mar 12, 2011",6.091
"Mar 13, 2011",4.144
"Mar 14, 2011",7.052
"Mar 15, 2011",7.048
"Mar 16, 2011",8.541
"Mar 17, 2011",5.634
"Mar 18, 2011",4.557
"Mar 19, 2011",4.56
"Mar 20, 2011",3.278
"Mar 21, 2011",0.949
"Mar 22, 2011",-3.633
"Mar 23, 2011",-1.503
"Mar 24, 2011",0.869
"Mar 25, 2011",0.807
"Mar 26, 2011",-0.346
"Mar 27, 2011",2.086
"Mar 28, 2011",3.753
"Mar 29, 2011",1.694
"Mar 30, 2011",2.885
"Mar 31, 2011",7.088
"Apr 1, 2011",10.154
"Apr 2, 2011",11.967
"Apr 3, 2011",0.404
"Apr 4, 2011",-1.717
"Apr 5, 2011",7.909
"Apr 6, 2011",4.747
"Apr 7, 2011",3.174
"Apr 8, 2011",4.287
"Apr 9, 2011",-4.184
"Apr 10, 2011",-4.091
"Apr 11, 2011",1.67
"Apr 12, 2011",6.826
"Apr 13, 2011",4.586
"Apr 14, 2011",0.507
"Apr 15, 2011",2.733
"Apr 16, 2011",7.166
"Apr 17, 2011",10.394
"Apr 18, 2011",9.517
"Apr 19, 2011",7.626
"Apr 20, 2011",8.54
"Apr 21, 2011",8.678
"Apr 22, 2011",6.877
"Apr 23, 2011",5.408
"Apr 24, 2011",2.976
"Apr 25, 2011",4.005
"Apr 26, 2011",-0.854
"Apr 27, 2011",-0.867
"Apr 28, 2011",6.085
"Apr 29, 2011",4.564
"Apr 30, 2011",-2.184
"May 1, 2011",-1.153
"May 2, 2011",1.054
"May 3, 2011",6.327
"May 4, 2011",9.916
"May 5, 2011",9.723
"May 6, 2011",13.108
"May 7, 2011",12.575
"May 8, 2011",11.69
"May 9, 2011",4.294
"May 10, 2011",3.313
"May 11, 2011",2.645
"May 12, 2011",6.409
"May 13, 2011",11.288
"May 14, 2011",12.138
"May 15, 2011",11.382
"May 16, 2011",10.137
"May 17, 2011",6.545
"May 18, 2011",0.357
"May 19, 2011",-0.39
"May 20, 2011",4.053
"May 21, 2011",6.289
"May 22, 2011",10.694
"May 23, 2011",9.853
"May 24, 2011",6.717
"May 25, 2011",8.848
"May 26, 2011",13.239
"May 27, 2011",13.364
"May 28, 2011",14.921
"May 29, 2011",10.79
"May 30, 2011",5.978
"May 31, 2011",11.341
"Jun 1, 2011",16.87
"Jun 2, 2011",13.842
"Jun 3, 2011",12.812
"Jun 4, 2011",15.754
"Jun 5, 2011",17.882
"Jun 6, 2011",15.1
"Jun 7, 2011",12.497
"Jun 8, 2011",14.24
"Jun 9, 2011",12.008
"Jun 10, 2011",14.65
"Jun 11, 2011",15.267
"Jun 12, 2011",15.614
"Jun 13, 2011",15.425
"Jun 14, 2011",15.383
"Jun 15, 2011",17.878
"Jun 16, 2011",17.709
"Jun 17, 2011",16.332
"Jun 18, 2011",15.852
"Jun 19, 2011",12.632
"Jun 20, 2011",10.369
"Jun 21, 2011",15.12
"Jun 22, 2011",18.664
"Jun 23, 2011",20.835
"Jun 24, 2011",19.104
"Jun 25, 2011",19.298
"Jun 26, 2011",19.97
"Jun 27, 2011",20.558
"Jun 28, 2011",20.984
"Jun 29, 2011",20.911
"Jun 30, 2011",17.1
"Jul 1, 2011",17.186
"Jul 2, 2011",21.572
"Jul 3, 2011",19.057
"Jul 4, 2011",19.923
"Jul 5, 2011",21.256
"Jul 6, 2011",18.382
"Jul 7, 2011",18.317
"Jul 8, 2011",17.64
"Jul 9, 2011",17.682
"Jul 10, 2011",16.537
"Jul 11, 2011",15.666
"Jul 12, 2011",13.956
"Jul 13, 2011",15.814
"Jul 14, 2011",16.76
"Jul 15, 2011",18.216
"Jul 16, 2011",19.864
"Jul 17, 2011",19.869
"Jul 18, 2011",18.822
"Jul 19, 2011",17.732
"Jul 20, 2011",19.042
"Jul 21, 2011",19.704
"Jul 22, 2011",20.269
"Jul 23, 2011",20.708
"Jul 24, 2011",21.16
"Jul 25, 2011",18.502
"Jul 26, 2011",16.267
"Jul 27, 2011",16.93
"Jul 28, 2011",19.596
"Jul 29, 2011",19.634
"Jul 30, 2011",17.86
"Jul 31, 2011",17.306
"Aug 1, 2011",15.803
"Aug 2, 2011",17.304
"Aug 3, 2011",18.073
"Aug 4, 2011",17.786
"Aug 5, 2011",19.166
"Aug 6, 2011",19.617
"Aug 7, 2011",19.505
"Aug 8, 2011",19.748
"Aug 9, 2011",20.396
"Aug 10, 2011",18.976
"Aug 11, 2011",18.371
"Aug 12, 2011",19.866
"Aug 13, 2011",18.93
"Aug 14, 2011",16.058
"Aug 15, 2011",18.224
"Aug 16, 2011",19.392
"Aug 17, 2011",19.419
"Aug 18, 2011",18.769
"Aug 19, 2011",17.251
"Aug 20, 2011",16.834
"Aug 21, 2011",16.813
"Aug 22, 2011",17.974
"Aug 23, 2011",20.044
"Aug 24, 2011",20.015
"Aug 25, 2011",19.078
"Aug 26, 2011",18.768
"Aug 27, 2011",19.818
"Aug 28, 2011",20.221
"Aug 29, 2011",19.787
"Aug 30, 2011",20.042
"Aug 31, 2011",18.241
"Sep 1, 2011",17.349
"Sep 2, 2011",18.859
"Sep 3, 2011",18.289
"Sep 4, 2011",17.306
"Sep 5, 2011",15.662
"Sep 6, 2011",13.936
"Sep 7, 2011",14.723
"Sep 8, 2011",14.171
"Sep 9, 2011",8.206
"Sep 10, 2011",9.009
"Sep 11, 2011",11.94
"Sep 12, 2011",12.323
"Sep 13, 2011",12.191
"Sep 14, 2011",10.406
"Sep 15, 2011",9.283
"Sep 16, 2011",10.424
"Sep 17, 2011",10.585
"Sep 18, 2011",12.436
"Sep 19, 2011",13.479
"Sep 20, 2011",15.113
"Sep 21, 2011",15.074
"Sep 22, 2011",14.389
"Sep 23, 2011",14.279
"Sep 24, 2011",15.245
"Sep 25, 2011",15.844
"Sep 26, 2011",14.778
"Sep 27, 2011",15.029
"Sep 28, 2011",16.261
"Sep 29, 2011",16.83
"Sep 30, 2011",13.83
"Oct 1, 2011",13.809
"Oct 2, 2011",11.269
"Oct 3, 2011",11.174
"Oct 4, 2011",7.526
"Oct 5, 2011",5.755
"Oct 6, 2011",0.949
"Oct 7, 2011",0.417
"Oct 8, 2011",0.305
"Oct 9, 2011",1.715
"Oct 10, 2011",5.249
"Oct 11, 2011",8.078
"Oct 12, 2011",9.488
"Oct 13, 2011",11.494
"Oct 14, 2011",12.375
"Oct 15, 2011",14.676
"Oct 16, 2011",13.645
"Oct 17, 2011",9.118
"Oct 18, 2011",8.95
"Oct 19, 2011",9.858
"Oct 20, 2011",10.212
"Oct 21, 2011",9.934
"Oct 22, 2011",10.172
"Oct 23, 2011",10.853
"Oct 24, 2011",12.018
"Oct 25, 2011",6.344
"Oct 26, 2011",1.678
"Oct 27, 2011",0.875
"Oct 28, 2011",2.734
"Oct 29, 2011",5.994
"Oct 30, 2011",7.471
"Oct 31, 2011",7.694
"Nov 1, 2011",3.044
"Nov 2, 2011",-2.602
"Nov 3, 2011",2.498
"Nov 4, 2011",5.853
"Nov 5, 2011",-2.131
"Nov 6, 2011",-4.019
"Nov 7, 2011",-3.182
"Nov 8, 2011",-4.094
"Nov 9, 2011",-2.78
"Nov 10, 2011",0.594
"Nov 11, 2011",2.754
"Nov 12, 2011",2.014
"Nov 13, 2011",0.185
"Nov 14, 2011",0.389
"Nov 15, 2011",1.279
"Nov 16, 2011",1.138
"Nov 17, 2011",2.366
"Nov 18, 2011",2.909
"Nov 19, 2011",1.753
"Nov 20, 2011",2.125
"Nov 21, 2011",0.837
"Nov 22, 2011",1.35
"Nov 23, 2011",5.581
"Nov 24, 2011",4.027
"Nov 25, 2011",0.662
"Nov 26, 2011",-0.603
"Nov 27, 2011",5.284
"Nov 28, 2011",7.886
"Nov 29, 2011",5.441
"Nov 30, 2011",4.033
"Dec 1, 2011",-0.664
"Dec 2, 2011",-4.516
"Dec 3, 2011",-6.2
"Dec 4, 2011",-10.102
"Dec 5, 2011",-12.05
"Dec 6, 2011",-10.366
"Dec 7, 2011",-0.399
"Dec 8, 2011",-0.726
"Dec 9, 2011",-1.283
"Dec 10, 2011",-0.032
"Dec 11, 2011",-0.766
"Dec 12, 2011",-1.566
"Dec 13, 2011",-2.335
"Dec 14, 2011",-7.509
"Dec 15, 2011",-5.971
"Dec 16, 2011",-4.709
"Dec 17, 2011",3.733
"Dec 18, 2011",2.758
"Dec 19, 2011",-0.792
"Dec 20, 2011",-2.661
"Dec 21, 2011",-4.378
"Dec 22, 2011",-10.813
"Dec 23, 2011",-7.06
"Dec 24, 2011",-2.925
"Dec 25, 2011",1.592
"Dec 26, 2011",1.891
"Dec 27, 2011",1.235
"Dec 28, 2011",2.214
"Dec 29, 2011",4.598
"Dec 30, 2011",4.496
"Dec 31, 2011",2.422
"Jan 1, 2012",3.98
"Jan 2, 2012",4.379
"Jan 3, 2012",4.904
"Jan 4, 2012",5.277
"Jan 5, 2012",5.235
"Jan 6, 2012",3.932
"Jan 7, 2012",-1.13
"Jan 8, 2012",-4.471
"Jan 9, 2012",0.558
"Jan 10, 2012",2.108
"Jan 11, 2012",-4.222
"Jan 12, 2012",-4.098
"Jan 13, 2012",-1.623
"Jan 14, 2012",1.458
"Jan 15, 2012",0.095
"Jan 16, 2012",-3.406
"Jan 17, 2012",-3.601
"Jan 18, 2012",-1.273
"Jan 19, 2012",4.113
"Jan 20, 2012",1.921
"Jan 21, 2012",-1.949
"Jan 22, 2012",-5.216
"Jan 23, 2012",-2.699
"Jan 24, 2012",-3.721
"Jan 25, 2012",-0.912
"Jan 26, 2012",2.601
"Jan 27, 2012",-2.938
"Jan 28, 2012",-2.248
"Jan 29, 2012",1.377
"Jan 30, 2012",1.899
"Jan 31, 2012",-0.299
"Feb 1, 2012",-1.24
"Feb 2, 2012",-4.093
"Feb 3, 2012",-5.191
"Feb 4, 2012",-4.271
"Feb 5, 2012",-4.121
"Feb 6, 2012",-5.744
"Feb 7, 2012",-6.256
"Feb 8, 2012",2.526
"Feb 9, 2012",-0.731
"Feb 10, 2012",-0.217
"Feb 11, 2012",2.376
"Feb 12, 2012",-0.745
"Feb 13, 2012",-3.723
"Feb 14, 2012",-4.368
"Feb 15, 2012",-6.125
"Feb 16, 2012",-2.547
"Feb 17, 2012",-2.432
"Feb 18, 2012",-0.693
"Feb 19, 2012",-6.258
"Feb 20, 2012",-8.01
"Feb 21, 2012",-1.817
"Feb 22, 2012",1.46
"Feb 23, 2012",-1.634
"Feb 24, 2012",-1.763
"Feb 25, 2012",3.11
"Feb 26, 2012",-0.727
"Feb 27, 2012",2.308
"Feb 28, 2012",-5.255
"Feb 29, 2012",-4.717
"Mar 1, 2012",-3.79
"Mar 2, 2012",-9.42
"Mar 3, 2012",-5.387
"Mar 4, 2012",1.891
"Mar 5, 2012",4.467
"Mar 6, 2012",4.715
"Mar 7, 2012",-4.877
"Mar 8, 2012",-2.087
"Mar 9, 2012",-1.264
"Mar 10, 2012",-0.809
"Mar 11, 2012",2.083
"Mar 12, 2012",4
"Mar 13, 2012",5.881
"Mar 14, 2012",6.115
"Mar 15, 2012",6.916
"Mar 16, 2012",7.664
"Mar 17, 2012",5.767
"Mar 18, 2012",-3.555
"Mar 19, 2012",-7.107
"Mar 20, 2012",-5.086
"Mar 21, 2012",0.797
"Mar 22, 2012",6.226
"Mar 23, 2012",8.975
"Mar 24, 2012",9.043
"Mar 25, 2012",9.052
"Mar 26, 2012",5.581
"Mar 27, 2012",5.904
"Mar 28, 2012",7.902
"Mar 29, 2012",6.485
"Mar 30, 2012",8.986
"Mar 31, 2012",10.628
"Apr 1, 2012",3.64
"Apr 2, 2012",-1.99
"Apr 3, 2012",2.265
"Apr 4, 2012",6.317
"Apr 5, 2012",7.68
"Apr 6, 2012",4.697
"Apr 7, 2012",3.501
"Apr 8, 2012",10.047
"Apr 9, 2012",11.809
"Apr 10, 2012",11.482
"Apr 11, 2012",7.778
"Apr 12, 2012",2.786
"Apr 13, 2012",1.533
"Apr 14, 2012",-2.971
"Apr 15, 2012",-0.516
"Apr 16, 2012",2.261
"Apr 17, 2012",7.427
"Apr 18, 2012",10.353
"Apr 19, 2012",8.963
"Apr 20, 2012",8.793
"Apr 21, 2012",12.869
"Apr 22, 2012",14.401
"Apr 23, 2012",15.083
"Apr 24, 2012",15.288
"Apr 25, 2012",12.434
"Apr 26, 2012",8.199
"Apr 27, 2012",6.737
"Apr 28, 2012",7.619
"Apr 29, 2012",7.664
"Apr 30, 2012",10.259
"May 1, 2012",11.165
"May 2, 2012",10.788
"May 3, 2012",12.038
"May 4, 2012",12.72
"May 5, 2012",11.778
"May 6, 2012",10.355
"May 7, 2012",8.586
"May 8, 2012",7.95
"May 9, 2012",9.135
"May 10, 2012",12.556
"May 11, 2012",13.733
"May 12, 2012",11.733
"May 13, 2012",9.261
"May 14, 2012",9.695
"May 15, 2012",13.289
"May 16, 2012",14.525
"May 17, 2012",15.372
"May 18, 2012",12.126
"May 19, 2012",9.6
"May 20, 2012",12.35
"May 21, 2012",17.008
"May 22, 2012",16.986
"May 23, 2012",16.051
"May 24, 2012",11.96
"May 25, 2012",14.121
"May 26, 2012",8.366
"May 27, 2012",5.814
"May 28, 2012",9.872
"May 29, 2012",13.976
"May 30, 2012",15.046
"May 31, 2012",16.873
"Jun 1, 2012",18.933
"Jun 2, 2012",19.091
"Jun 3, 2012",18.275
"Jun 4, 2012",18.537
"Jun 5, 2012",16.518
"Jun 6, 2012",16.243
"Jun 7, 2012",16.583
"Jun 8, 2012",17.317
"Jun 9, 2012",17.328
"Jun 10, 2012",14.483
"Jun 11, 2012",15.407
"Jun 12, 2012",18.473
"Jun 13, 2012",18.874
"Jun 14, 2012",18.315
"Jun 15, 2012",17.571
"Jun 16, 2012",18.142
"Jun 17, 2012",19.765
"Jun 18, 2012",19.481
"Jun 19, 2012",19.205
"Jun 20, 2012",19.583
"Jun 21, 2012",21.766
"Jun 22, 2012",21.53
"Jun 23, 2012",22.718
"Jun 24, 2012",21.483
"Jun 25, 2012",21.138
"Jun 26, 2012",18.341
"Jun 27, 2012",20.663
"Jun 28, 2012",20.836
"Jun 29, 2012",22.094
"Jun 30, 2012",22.074
"Jul 1, 2012",22.553
"Jul 2, 2012",22.542
"Jul 3, 2012",20.581
"Jul 4, 2012",17.166
"Jul 5, 2012",14.197
"Jul 6, 2012",15.544
"Jul 7, 2012",16.567
"Jul 8, 2012",16.705
"Jul 9, 2012",17.081
"Jul 10, 2012",18.712
"Jul 11, 2012",18.973
"Jul 12, 2012",19.314
"Jul 13, 2012",18.263
"Jul 14, 2012",17.334
"Jul 15, 2012",16.144
"Jul 16, 2012",16.288
