system:time_start,tmean
"Sep 26, 2018",14.182
"Sep 27, 2018",14.142
"Sep 28, 2018",16.677
"Sep 29, 2018",16.055
"Sep 30, 2018",15.232
"Oct 1, 2018",10.791
"Oct 2, 2018",11.239
"Oct 3, 2018",13.661
"Oct 4, 2018",10.092
"Oct 5, 2018",8.901
"Oct 6, 2018",7.854
"Oct 7, 2018",3.675
"Oct 8, 2018",2.172
"Oct 9, 2018",2.86
"Oct 10, 2018",5.068
"Oct 11, 2018",4.124
"Oct 12, 2018",5.334
"Oct 13, 2018",7.264
"Oct 14, 2018",2.554
"Oct 15, 2018",-0.299
"Oct 16, 2018",1.561
"Oct 17, 2018",1.418
"Oct 18, 2018",4.02
"Oct 19, 2018",4.431
"Oct 20, 2018",8.694
"Oct 21, 2018",9.592
"Oct 22, 2018",9.148
"Oct 23, 2018",6.814
"Oct 24, 2018",6.679
"Oct 25, 2018",7.278
"Oct 26, 2018",7.211
"Oct 27, 2018",9.64
"Oct 28, 2018",11.088
"Oct 29, 2018",10.516
"Oct 30, 2018",4.095
"Oct 31, 2018",-0.257
"Nov 1, 2018",2.288
"Nov 2, 2018",4.353
"Nov 3, 2018",3.396
"Nov 4, 2018",3.521
"Nov 5, 2018",4.567
"Nov 6, 2018",5.586
"Nov 7, 2018",4.616
"Nov 8, 2018",-0.357
"Nov 9, 2018",1.05
"Nov 10, 2018",3.742
"Nov 11, 2018",-2.184
"Nov 12, 2018",-7.07
"Nov 13, 2018",-2.574
"Nov 14, 2018",2.022
"Nov 15, 2018",4.937
"Nov 16, 2018",5.608
"Nov 17, 2018",4.244
"Nov 18, 2018",0.405
"Nov 19, 2018",2.251
"Nov 20, 2018",3.883
"Nov 21, 2018",4.528
"Nov 22, 2018",1.06
"Nov 23, 2018",1.47
"Nov 24, 2018",-0.664
"Nov 25, 2018",-3.424
"Nov 26, 2018",1.011
"Nov 27, 2018",3.177
"Nov 28, 2018",4.192
"Nov 29, 2018",2.581
"Nov 30, 2018",-1.194
"Dec 1, 2018",-3.201
"Dec 2, 2018",-7.128
"Dec 3, 2018",-7.551
"Dec 4, 2018",-6.075
"Dec 5, 2018",1.097
"Dec 6, 2018",0.234
"Dec 7, 2018",0.668
"Dec 8, 2018",0.354
"Dec 9, 2018",-0.99
"Dec 10, 2018",2.374
"Dec 11, 2018",4.471
"Dec 12, 2018",-1.692
"Dec 13, 2018",-3.913
"Dec 14, 2018",2.894
"Dec 15, 2018",4.481
"Dec 16, 2018",4.126
"Dec 17, 2018",1.505
"Dec 18, 2018",1.364
"Dec 19, 2018",1.555
"Dec 20, 2018",3.807
"Dec 21, 2018",2.891
"Dec 22, 2018",-0.225
"Dec 23, 2018",0.804
"Dec 24, 2018",1.835
"Dec 25, 2018",1.436
"Dec 26, 2018",-2.388
"Dec 27, 2018",-7.288
"Dec 28, 2018",-10.466
"Dec 29, 2018",-8.827
"Dec 30, 2018",-2.974
"Dec 31, 2018",-7.387
"Jan 1, 2019",-10.029
"Jan 2, 2019",-9.481
"Jan 3, 2019",-1.753
"Jan 4, 2019",5.35
"Jan 5, 2019",2.951
"Jan 6, 2019",-2.294
"Jan 7, 2019",-3.718
"Jan 8, 2019",1.302
"Jan 9, 2019",5.35
"Jan 10, 2019",2.428
"Jan 11, 2019",-3.061
"Jan 12, 2019",-3.594
"Jan 13, 2019",-3.86
"Jan 14, 2019",-2.54
"Jan 15, 2019",1.608
"Jan 16, 2019",-0.964
"Jan 17, 2019",0.251
"Jan 18, 2019",-4.02
"Jan 19, 2019",-1.766
"Jan 20, 2019",3.476
"Jan 21, 2019",-1.882
"Jan 22, 2019",-7.031
"Jan 23, 2019",-5.134
"Jan 24, 2019",-2.108
"Jan 25, 2019",-1.352
"Jan 26, 2019",-2.175
"Jan 27, 2019",1.996
"Jan 28, 2019",0.514
"Jan 29, 2019",-0.702
"Jan 30, 2019",0.356
"Jan 31, 2019",0.936
"Feb 1, 2019",1.979
"Feb 2, 2019",0.825
"Feb 3, 2019",0.527
"Feb 4, 2019",0.375
"Feb 5, 2019",-1.659
"Feb 6, 2019",-8.532
"Feb 7, 2019",-10.882
"Feb 8, 2019",-5.304
"Feb 9, 2019",-2.926
"Feb 10, 2019",-2.552
"Feb 11, 2019",-8.266
"Feb 12, 2019",-3.868
"Feb 13, 2019",1.155
"Feb 14, 2019",0.708
"Feb 15, 2019",-0.94
"Feb 16, 2019",-6.948
"Feb 17, 2019",-8.264
"Feb 18, 2019",-10.875
"Feb 19, 2019",-10.914
"Feb 20, 2019",-9.448
"Feb 21, 2019",-8.058
"Feb 22, 2019",-7.373
"Feb 23, 2019",-7.524
"Feb 24, 2019",-5.133
"Feb 25, 2019",-0.597
"Feb 26, 2019",0.683
"Feb 27, 2019",3.475
"Feb 28, 2019",2.214
"Mar 1, 2019",2.997
"Mar 2, 2019",0.822
"Mar 3, 2019",0.066
"Mar 4, 2019",-1.169
"Mar 5, 2019",1.782
"Mar 6, 2019",5.583
"Mar 7, 2019",3.788
"Mar 8, 2019",-1.758
"Mar 9, 2019",-2.109
"Mar 10, 2019",0.46
"Mar 11, 2019",2.087
"Mar 12, 2019",-0.113
"Mar 13, 2019",-5.677
"Mar 14, 2019",-4.979
"Mar 15, 2019",-5.487
"Mar 16, 2019",-1.095
"Mar 17, 2019",2.109
"Mar 18, 2019",2.694
"Mar 19, 2019",4.293
"Mar 20, 2019",3.526
"Mar 21, 2019",0.067
"Mar 22, 2019",-1.1
"Mar 23, 2019",1.129
"Mar 24, 2019",2.906
"Mar 25, 2019",5.225
"Mar 26, 2019",8.378
"Mar 27, 2019",9.044
"Mar 28, 2019",7.743
"Mar 29, 2019",0.732
"Mar 30, 2019",-1.488
"Mar 31, 2019",-1.211
"Apr 1, 2019",1.178
"Apr 2, 2019",5.386
"Apr 3, 2019",2.862
"Apr 4, 2019",5.835
"Apr 5, 2019",6.847
"Apr 6, 2019",5.543
"Apr 7, 2019",7.965
"Apr 8, 2019",9.662
"Apr 9, 2019",11.165
"Apr 10, 2019",0.911
"Apr 11, 2019",-1.066
"Apr 12, 2019",-1.397
"Apr 13, 2019",1.276
"Apr 14, 2019",5.983
"Apr 15, 2019",7.292
"Apr 16, 2019",5.125
"Apr 17, 2019",4.942
"Apr 18, 2019",7.306
"Apr 19, 2019",10.214
"Apr 20, 2019",10.151
"Apr 21, 2019",8.2
"Apr 22, 2019",5.687
"Apr 23, 2019",5.074
"Apr 24, 2019",8.354
"Apr 25, 2019",10.758
"Apr 26, 2019",11.899
"Apr 27, 2019",11.545
"Apr 28, 2019",11.322
"Apr 29, 2019",7.567
"Apr 30, 2019",3.923
"May 1, 2019",5.602
"May 2, 2019",7.478
"May 3, 2019",7.289
"May 4, 2019",10.044
"May 5, 2019",11.222
"May 6, 2019",9.51
"May 7, 2019",6.923
"May 8, 2019",3.721
"May 9, 2019",3.617
"May 10, 2019",2.523
"May 11, 2019",5.391
"May 12, 2019",7.802
"May 13, 2019",10.787
"May 14, 2019",13.245
"May 15, 2019",14.509
"May 16, 2019",11.142
"May 17, 2019",2.962
"May 18, 2019",3.563
"May 19, 2019",4.387
"May 20, 2019",-0.215
"May 21, 2019",1.421
"May 22, 2019",1.293
"May 23, 2019",1.299
"May 24, 2019",5.2
"May 25, 2019",9.703
"May 26, 2019",9.693
"May 27, 2019",4.235
"May 28, 2019",4.257
"May 29, 2019",5.889
"May 30, 2019",7.998
"May 31, 2019",12.269
"Jun 1, 2019",14.472
"Jun 2, 2019",14.663
"Jun 3, 2019",14.189
"Jun 4, 2019",14.041
"Jun 5, 2019",14.006
"Jun 6, 2019",16.368
"Jun 7, 2019",16.124
"Jun 8, 2019",14.831
"Jun 9, 2019",13.597
"Jun 10, 2019",15.606
"Jun 11, 2019",16.99
"Jun 12, 2019",17.492
"Jun 13, 2019",18.507
"Jun 14, 2019",17.161
"Jun 15, 2019",14.955
"Jun 16, 2019",15.483
"Jun 17, 2019",14.751
"Jun 18, 2019",14.625
"Jun 19, 2019",15.99
"Jun 20, 2019",17.28
"Jun 21, 2019",15.434
"Jun 22, 2019",8.601
"Jun 23, 2019",8.849
"Jun 24, 2019",13.629
"Jun 25, 2019",17.273
"Jun 26, 2019",17.435
"Jun 27, 2019",18.817
"Jun 28, 2019",19.219
"Jun 29, 2019",19.279
"Jun 30, 2019",18.728
"Jul 1, 2019",18.363
"Jul 2, 2019",18.822
"Jul 3, 2019",18.237
"Jul 4, 2019",18.061
"Jul 5, 2019",18.41
"Jul 6, 2019",15.442
"Jul 7, 2019",17.402
"Jul 8, 2019",16.171
"Jul 9, 2019",17.48
"Jul 10, 2019",19.915
"Jul 11, 2019",20.199
"Jul 12, 2019",20.592
"Jul 13, 2019",18.706
"Jul 14, 2019",18.848
"Jul 15, 2019",22.066
"Jul 16, 2019",21.737
"Jul 17, 2019",20.433
"Jul 18, 2019",20.486
"Jul 19, 2019",21.664
"Jul 20, 2019",21.024
"Jul 21, 2019",20.941
"Jul 22, 2019",20.947
"Jul 23, 2019",18.167
"Jul 24, 2019",18.851
"Jul 25, 2019",17.967
"Jul 26, 2019",18.319
"Jul 27, 2019",19.217
"Jul 28, 2019",19.858
"Jul 29, 2019",20.58
"Jul 30, 2019",19.288
"Jul 31, 2019",17.986
"Aug 1, 2019",17.686
"Aug 2, 2019",17.961
"Aug 3, 2019",17.785
"Aug 4, 2019",17.529
"Aug 5, 2019",19.65
"Aug 6, 2019",20.013
"Aug 7, 2019",17.193
"Aug 8, 2019",18.875
"Aug 9, 2019",15.437
"Aug 10, 2019",17.08
"Aug 11, 2019",16.138
"Aug 12, 2019",18.255
"Aug 13, 2019",19.425
"Aug 14, 2019",20.891
"Aug 15, 2019",21.013
"Aug 16, 2019",20.889
"Aug 17, 2019",19.223
"Aug 18, 2019",19.912
"Aug 19, 2019",20.518
"Aug 20, 2019",21.815
"Aug 21, 2019",21.938
"Aug 22, 2019",20.637
"Aug 23, 2019",19.037
"Aug 24, 2019",19.763
"Aug 25, 2019",20.84
"Aug 26, 2019",21.601
"Aug 27, 2019",21.302
"Aug 28, 2019",21.341
"Aug 29, 2019",19.923
"Aug 30, 2019",20.38
"Aug 31, 2019",21.204
"Sep 1, 2019",20.793
"Sep 2, 2019",19.763
"Sep 3, 2019",20.555
"Sep 4, 2019",20.688
"Sep 5, 2019",20.335
"Sep 6, 2019",20.22
"Sep 7, 2019",18.107
"Sep 8, 2019",16.581
"Sep 9, 2019",15.412
"Sep 10, 2019",13.421
"Sep 11, 2019",12.293
"Sep 12, 2019",12.136
"Sep 13, 2019",15.221
"Sep 14, 2019",16.951
"Sep 15, 2019",11.58
"Sep 16, 2019",13.284
"Sep 17, 2019",14.461
"Sep 18, 2019",13.839
"Sep 19, 2019",15.411
"Sep 20, 2019",13.238
"Sep 21, 2019",11.621
"Sep 22, 2019",12.512
"Sep 23, 2019",8.174
"Sep 24, 2019",10.619
"Sep 25, 2019",13.871
"Sep 26, 2019",13.473
"Sep 27, 2019",12.737
"Sep 28, 2019",13.612
"Sep 29, 2019",12.001
"Sep 30, 2019",13.056
"Oct 1, 2019",11.771
"Oct 2, 2019",10.5
"Oct 3, 2019",14.414
"Oct 4, 2019",12.676
"Oct 5, 2019",11.551
"Oct 6, 2019",10.303
"Oct 7, 2019",11.47
"Oct 8, 2019",13.561
"Oct 9, 2019",11.43
"Oct 10, 2019",-0.454
"Oct 11, 2019",1.351
"Oct 12, 2019",7.684
"Oct 13, 2019",9.781
"Oct 14, 2019",9.586
"Oct 15, 2019",9.91
"Oct 16, 2019",11.391
"Oct 17, 2019",11.304
"Oct 18, 2019",6.408
"Oct 19, 2019",5.905
"Oct 20, 2019",1.403
"Oct 21, 2019",2.351
"Oct 22, 2019",6.096
"Oct 23, 2019",6.825
"Oct 24, 2019",-0.21
"Oct 25, 2019",5.632
"Oct 26, 2019",9.347
"Oct 27, 2019",5.256
"Oct 28, 2019",-5.114
"Oct 29, 2019",-3.323
"Oct 30, 2019",-9.209
"Oct 31, 2019",-1.239
"Nov 1, 2019",4.838
"Nov 2, 2019",4.437
"Nov 3, 2019",6.94
"Nov 4, 2019",7.254
"Nov 5, 2019",7.721
"Nov 6, 2019",6.48
"Nov 7, 2019",5.291
"Nov 8, 2019",6.243
"Nov 9, 2019",8.243
"Nov 10, 2019",8.107
"Nov 11, 2019",4.582
"Nov 12, 2019",2.36
"Nov 13, 2019",6.605
"Nov 14, 2019",7.196
"Nov 15, 2019",9.03
"Nov 16, 2019",6.323
"Nov 17, 2019",6.789
"Nov 18, 2019",8.454
"Nov 19, 2019",7.828
"Nov 20, 2019",1.476
"Nov 21, 2019",-1.326
"Nov 22, 2019",-1.901
"Nov 23, 2019",-0.351
"Nov 24, 2019",1.009
"Nov 25, 2019",-1.485
"Nov 26, 2019",-9.839
"Nov 27, 2019",-4.131
"Nov 28, 2019",0.512
"Nov 29, 2019",-4.988
"Nov 30, 2019",-9.425
"Dec 1, 2019",-3.826
"Dec 2, 2019",3.713
"Dec 3, 2019",3.856
"Dec 4, 2019",1.6
"Dec 5, 2019",-2.043
"Dec 6, 2019",-0.412
"Dec 7, 2019",3.06
"Dec 8, 2019",0.157
"Dec 9, 2019",-2.563
"Dec 10, 2019",-2.284
"Dec 11, 2019",-0.844
"Dec 12, 2019",-0.013
"Dec 13, 2019",1.75
"Dec 14, 2019",0.157
"Dec 15, 2019",-6.583
"Dec 16, 2019",-11.135
"Dec 17, 2019",-9.745
"Dec 18, 2019",-1.897
"Dec 19, 2019",-4.576
"Dec 20, 2019",-1.069
"Dec 21, 2019",4.011
"Dec 22, 2019",5.013
"Dec 23, 2019",2.137
"Dec 24, 2019",-1.148
"Dec 25, 2019",-4.699
"Dec 26, 2019",-5.927
"Dec 27, 2019",-4.182
"Dec 28, 2019",-9.807
"Dec 29, 2019",-11.404
"Dec 30, 2019",-5.628
"Dec 31, 2019",-4.673
"Jan 1, 2020",-3.901
"Jan 2, 2020",-6.278
"Jan 3, 2020",-3.469
"Jan 4, 2020",2.083
"Jan 5, 2020",0.089
"Jan 6, 2020",-3.532
"Jan 7, 2020",0.761
"Jan 8, 2020",-1.08
"Jan 9, 2020",-6.218
"Jan 10, 2020",-9.371
"Jan 11, 2020",-4.511
"Jan 12, 2020",-6.523
"Jan 13, 2020",-2.839
"Jan 14, 2020",1.2
"Jan 15, 2020",1.737
"Jan 16, 2020",0.77
"Jan 17, 2020",-6.812
"Jan 18, 2020",-1.256
"Jan 19, 2020",0.399
"Jan 20, 2020",3.214
"Jan 21, 2020",-0.808
"Jan 22, 2020",-1.793
"Jan 23, 2020",-0.232
"Jan 24, 2020",0.622
"Jan 25, 2020",0.651
"Jan 26, 2020",0.93
"Jan 27, 2020",-3.561
"Jan 28, 2020",-2.459
"Jan 29, 2020",-3.268
"Jan 30, 2020",-4.245
"Jan 31, 2020",-0.253
"Feb 1, 2020",5.63
"Feb 2, 2020",4.95
"Feb 3, 2020",-6.439
"Feb 4, 2020",-12.513
"Feb 5, 2020",-12.493
"Feb 6, 2020",-4.545
"Feb 7, 2020",1.484
"Feb 8, 2020",3.046
"Feb 9, 2020",0.864
"Feb 10, 2020",-2.426
"Feb 11, 2020",-4.748
"Feb 12, 2020",-4.727
"Feb 13, 2020",-2.598
"Feb 14, 2020",1.283
"Feb 15, 2020",0.776
"Feb 16, 2020",2.994
"Feb 17, 2020",1.678
"Feb 18, 2020",-0.916
"Feb 19, 2020",0.986
"Feb 20, 2020",-0.603
"Feb 21, 2020",3.958
"Feb 22, 2020",0.102
"Feb 23, 2020",-2.666
"Feb 24, 2020",-4.109
"Feb 25, 2020",-9.136
"Feb 26, 2020",-5.122
"Feb 27, 2020",1.189
"Feb 28, 2020",1.769
"Feb 29, 2020",3.534
"Mar 1, 2020",1.509
"Mar 2, 2020",-0.133
"Mar 3, 2020",0.746
"Mar 4, 2020",4.235
"Mar 5, 2020",4.02
"Mar 6, 2020",5.447
"Mar 7, 2020",6.275
"Mar 8, 2020",2.287
"Mar 9, 2020",2.83
"Mar 10, 2020",1.598
"Mar 11, 2020",4.439
"Mar 12, 2020",4.786
"Mar 13, 2020",0.275
"Mar 14, 2020",0.581
"Mar 15, 2020",4.018
"Mar 16, 2020",4.764
"Mar 17, 2020",4.56
"Mar 18, 2020",0.054
"Mar 19, 2020",-3.788
"Mar 20, 2020",-2.559
"Mar 21, 2020",2.388
"Mar 22, 2020",0.967
"Mar 23, 2020",1.263
"Mar 24, 2020",2.642
"Mar 25, 2020",3.393
"Mar 26, 2020",2.959
"Mar 27, 2020",-5.247
"Mar 28, 2020",-4.121
"Mar 29, 2020",1.397
"Mar 30, 2020",2.135
"Mar 31, 2020",5.637
"Apr 1, 2020",6.817
"Apr 2, 2020",4.293
"Apr 3, 2020",2.541
"Apr 4, 2020",4.877
"Apr 5, 2020",5.674
"Apr 6, 2020",6.66
"Apr 7, 2020",6.057
"Apr 8, 2020",7.428
"Apr 9, 2020",5.625
"Apr 10, 2020",5.516
"Apr 11, 2020",4.768
"Apr 12, 2020",3.79
"Apr 13, 2020",-0.128
"Apr 14, 2020",-3.016
"Apr 15, 2020",1.816
"Apr 16, 2020",5.239
"Apr 17, 2020",4.982
"Apr 18, 2020",4.304
"Apr 19, 2020",4.745
"Apr 20, 2020",7.098
"Apr 21, 2020",5.045
"Apr 22, 2020",6.2
"Apr 23, 2020",8.573
"Apr 24, 2020",7.254
"Apr 25, 2020",8.403
"Apr 26, 2020",12.506
"Apr 27, 2020",13.65
"Apr 28, 2020",13.062
"Apr 29, 2020",14.125
"Apr 30, 2020",15.897
"May 1, 2020",15.152
"May 2, 2020",14.245
"May 3, 2020",13.346
"May 4, 2020",10.79
"May 5, 2020",11.043
"May 6, 2020",14.166
"May 7, 2020",13.029
"May 8, 2020",11.327
"May 9, 2020",13.259
"May 10, 2020",14.532
"May 11, 2020",10.923
"May 12, 2020",12.075
"May 13, 2020",11.153
"May 14, 2020",10.528
"May 15, 2020",10.576
"May 16, 2020",12.991
"May 17, 2020",15.492
"May 18, 2020",15.715
"May 19, 2020",13.065
"May 20, 2020",7.8
"May 21, 2020",8.355
"May 22, 2020",11.498
"May 23, 2020",10.423
"May 24, 2020",8.373
"May 25, 2020",9.936
"May 26, 2020",12.471
"May 27, 2020",17.54
"May 28, 2020",18.121
"May 29, 2020",19.192
"May 30, 2020",16.369
"May 31, 2020",16.048
