system:time_start,tmean
"Mar 28, 2002",6.863
"Mar 29, 2002",7.382
"Mar 30, 2002",7.383
"Mar 31, 2002",9.331
"Apr 1, 2002",10.413
"Apr 2, 2002",10.523
"Apr 3, 2002",9.823
"Apr 4, 2002",10.3
"Apr 5, 2002",10.703
"Apr 6, 2002",7.138
"Apr 7, 2002",5.124
"Apr 8, 2002",6.764
"Apr 9, 2002",8.933
"Apr 10, 2002",8.149
"Apr 11, 2002",8.422
"Apr 12, 2002",7.391
"Apr 13, 2002",9.214
"Apr 14, 2002",12.126
"Apr 15, 2002",9.513
"Apr 16, 2002",3.733
"Apr 17, 2002",7.144
"Apr 18, 2002",6.787
"Apr 19, 2002",7.752
"Apr 20, 2002",0.16
"Apr 21, 2002",2.718
"Apr 22, 2002",8.004
"Apr 23, 2002",10.19
"Apr 24, 2002",11.144
"Apr 25, 2002",9.325
"Apr 26, 2002",6.99
"Apr 27, 2002",3.944
"Apr 28, 2002",7.361
"Apr 29, 2002",11.174
"Apr 30, 2002",10.661
"May 1, 2002",5.643
"May 2, 2002",4.958
"May 3, 2002",6.423
"May 4, 2002",9.471
"May 5, 2002",10.643
"May 6, 2002",11.98
"May 7, 2002",11.2
"May 8, 2002",7.739
"May 9, 2002",8.695
"May 10, 2002",11.092
"May 11, 2002",9.104
"May 12, 2002",6.801
"May 13, 2002",11.424
"May 14, 2002",13.859
"May 15, 2002",13.905
"May 16, 2002",13.588
"May 17, 2002",14.866
"May 18, 2002",15.864
"May 19, 2002",14.697
"May 20, 2002",14.462
"May 21, 2002",6.006
"May 22, 2002",5.184
"May 23, 2002",7.857
"May 24, 2002",8.61
"May 25, 2002",11.365
"May 26, 2002",13.787
"May 27, 2002",14.285
"May 28, 2002",15.797
"May 29, 2002",18.154
"May 30, 2002",20.335
"May 31, 2002",22.114
"Jun 1, 2002",19.077
"Jun 2, 2002",16.439
"Jun 3, 2002",13.227
"Jun 4, 2002",12.087
"Jun 5, 2002",14.139
"Jun 6, 2002",17.986
"Jun 7, 2002",19.746
"Jun 8, 2002",19.593
"Jun 9, 2002",17.531
