Day,WY,month,discharge_cfps,month_day,year,date,wy_date,E_day,r_day,discharge_cmps,station
1,1995,OCT,0.09,OCT-1,1994,1994-10-01,1995-10-01,NA,NA,0.0025485161932799994,Captain Tom Wash
1,1995,NOV,0.17,NOV-1,1994,1994-11-01,1995-11-01,NA,NA,0.00481386392064,Captain Tom Wash
1,1995,DEC,0.35,DEC-1,1994,1994-12-01,1995-12-01,E,NA,0.009910896307199997,Captain Tom Wash
1,1995,JAN,1.5,JAN-1,1995,1995-01-01,1995-01-01,E,NA,0.04247526988799999,Captain Tom Wash
1,1995,FEB,0.58,FEB-1,1995,1995-02-01,1995-02-01,E,NA,0.016423771023359995,Captain Tom Wash
1,1995,MAR,3.8,MAR-1,1995,1995-03-01,1995-03-01,NA,NA,0.10760401704959996,Captain Tom Wash
1,1995,APR,18,APR-1,1995,1995-04-01,1995-04-01,NA,NA,0.5097032386559999,Captain Tom Wash
1,1995,MAY,54,MAY-1,1995,1995-05-01,1995-05-01,NA,NA,1.5291097159679996,Captain Tom Wash
1,1995,JUN,1.5,JUN-1,1995,1995-06-01,1995-06-01,NA,NA,0.04247526988799999,Captain Tom Wash
1,1995,JUL,8,JUL-1,1995,1995-07-01,1995-07-01,NA,NA,0.22653477273599995,Captain Tom Wash
1,1995,AUG,0.02,AUG-1,1995,1995-08-01,1995-08-01,E,NA,5.663369318399999e-4,Captain Tom Wash
1,1995,SEP,0.02,SEP-1,1995,1995-09-01,1995-09-01,E,NA,5.663369318399999e-4,Captain Tom Wash
2,1995,OCT,0.05,OCT-2,1994,1994-10-02,1995-10-02,NA,NA,0.0014158423296,Captain Tom Wash
2,1995,NOV,0.17,NOV-2,1994,1994-11-02,1995-11-02,NA,NA,0.00481386392064,Captain Tom Wash
2,1995,DEC,0.29,DEC-2,1994,1994-12-02,1995-12-02,E,NA,0.008211885511679997,Captain Tom Wash
2,1995,JAN,1.2,JAN-2,1995,1995-01-02,1995-01-02,E,NA,0.03398021591039999,Captain Tom Wash
2,1995,FEB,0.74,FEB-2,1995,1995-02-02,1995-02-02,E,NA,0.020954466478079994,Captain Tom Wash
2,1995,MAR,3.5,MAR-2,1995,1995-03-02,1995-03-02,NA,NA,0.09910896307199998,Captain Tom Wash
2,1995,APR,22,APR-2,1995,1995-04-02,1995-04-02,NA,NA,0.6229706250239998,Captain Tom Wash
2,1995,MAY,46,MAY-2,1995,1995-05-02,1995-05-02,NA,NA,1.3025749432319997,Captain Tom Wash
2,1995,JUN,1.1,JUN-2,1995,1995-06-02,1995-06-02,NA,NA,0.031148531251199995,Captain Tom Wash
2,1995,JUL,6,JUL-2,1995,1995-07-02,1995-07-02,NA,NA,0.16990107955199996,Captain Tom Wash
2,1995,AUG,0.02,AUG-2,1995,1995-08-02,1995-08-02,E,NA,5.663369318399999e-4,Captain Tom Wash
2,1995,SEP,0.02,SEP-2,1995,1995-09-02,1995-09-02,E,NA,5.663369318399999e-4,Captain Tom Wash
3,1995,OCT,0.04,OCT-3,1994,1994-10-03,1995-10-03,NA,NA,0.0011326738636799998,Captain Tom Wash
3,1995,NOV,0.63,NOV-3,1994,1994-11-03,1995-11-03,NA,NA,0.01783961335296,Captain Tom Wash
3,1995,DEC,0.3,DEC-3,1994,1994-12-03,1995-12-03,E,NA,0.008495053977599998,Captain Tom Wash
3,1995,JAN,1.2,JAN-3,1995,1995-01-03,1995-01-03,E,NA,0.03398021591039999,Captain Tom Wash
3,1995,FEB,0.81,FEB-3,1995,1995-02-03,1995-02-03,E,NA,0.022936645739519996,Captain Tom Wash
3,1995,MAR,3,MAR-3,1995,1995-03-03,1995-03-03,NA,NA,0.08495053977599998,Captain Tom Wash
3,1995,APR,26,APR-3,1995,1995-04-03,1995-04-03,NA,NA,0.7362380113919998,Captain Tom Wash
3,1995,MAY,25,MAY-3,1995,1995-05-03,1995-05-03,NA,NA,0.7079211647999998,Captain Tom Wash
3,1995,JUN,0.83,JUN-3,1995,1995-06-03,1995-06-03,NA,NA,0.02350298267135999,Captain Tom Wash
3,1995,JUL,4.9,JUL-3,1995,1995-07-03,1995-07-03,NA,NA,0.1387525483008,Captain Tom Wash
3,1995,AUG,0.02,AUG-3,1995,1995-08-03,1995-08-03,E,NA,5.663369318399999e-4,Captain Tom Wash
3,1995,SEP,0.02,SEP-3,1995,1995-09-03,1995-09-03,E,NA,5.663369318399999e-4,Captain Tom Wash
4,1995,OCT,0.03,OCT-4,1994,1994-10-04,1995-10-04,NA,NA,8.495053977599998e-4,Captain Tom Wash
4,1995,NOV,0.23,NOV-4,1994,1994-11-04,1995-11-04,NA,NA,0.0065128747161599995,Captain Tom Wash
4,1995,DEC,0.36,DEC-4,1994,1994-12-04,1995-12-04,E,NA,0.010194064773119998,Captain Tom Wash
4,1995,JAN,1.1,JAN-4,1995,1995-01-04,1995-01-04,E,NA,0.031148531251199995,Captain Tom Wash
4,1995,FEB,0.85,FEB-4,1995,1995-02-04,1995-02-04,E,NA,0.024069319603199992,Captain Tom Wash
4,1995,MAR,4.1,MAR-4,1995,1995-03-04,1995-03-04,NA,NA,0.11609907102719996,Captain Tom Wash
4,1995,APR,48,APR-4,1995,1995-04-04,1995-04-04,NA,NA,1.3592086364159996,Captain Tom Wash
4,1995,MAY,18,MAY-4,1995,1995-05-04,1995-05-04,NA,NA,0.5097032386559999,Captain Tom Wash
4,1995,JUN,1,JUN-4,1995,1995-06-04,1995-06-04,NA,NA,0.028316846591999994,Captain Tom Wash
4,1995,JUL,4.9,JUL-4,1995,1995-07-04,1995-07-04,NA,NA,0.1387525483008,Captain Tom Wash
4,1995,AUG,0.02,AUG-4,1995,1995-08-04,1995-08-04,E,NA,5.663369318399999e-4,Captain Tom Wash
4,1995,SEP,0.02,SEP-4,1995,1995-09-04,1995-09-04,E,NA,5.663369318399999e-4,Captain Tom Wash
5,1995,OCT,0.02,OCT-5,1994,1994-10-05,1995-10-05,NA,NA,5.663369318399999e-4,Captain Tom Wash
5,1995,NOV,0.24,NOV-5,1994,1994-11-05,1995-11-05,NA,NA,0.0067960431820799985,Captain Tom Wash
5,1995,DEC,0.32,DEC-5,1994,1994-12-05,1995-12-05,E,NA,0.009061390909439998,Captain Tom Wash
5,1995,JAN,1.2,JAN-5,1995,1995-01-05,1995-01-05,E,NA,0.03398021591039999,Captain Tom Wash
5,1995,FEB,0.91,FEB-5,1995,1995-02-05,1995-02-05,E,NA,0.025768330398719994,Captain Tom Wash
5,1995,MAR,6.3,MAR-5,1995,1995-03-05,1995-03-05,NA,NA,0.17839613352959996,Captain Tom Wash
5,1995,APR,101,APR-5,1995,1995-04-05,1995-04-05,NA,NA,2.860001505791999,Captain Tom Wash
5,1995,MAY,14,MAY-5,1995,1995-05-05,1995-05-05,NA,NA,0.39643585228799993,Captain Tom Wash
5,1995,JUN,0.71,JUN-5,1995,1995-06-05,1995-06-05,NA,NA,0.020104961080319995,Captain Tom Wash
5,1995,JUL,3.9,JUL-5,1995,1995-07-05,1995-07-05,NA,NA,0.11043570170879997,Captain Tom Wash
5,1995,AUG,0.02,AUG-5,1995,1995-08-05,1995-08-05,E,NA,5.663369318399999e-4,Captain Tom Wash
5,1995,SEP,0.02,SEP-5,1995,1995-09-05,1995-09-05,E,NA,5.663369318399999e-4,Captain Tom Wash
6,1995,OCT,0.02,OCT-6,1994,1994-10-06,1995-10-06,NA,NA,5.663369318399999e-4,Captain Tom Wash
6,1995,NOV,0.22,NOV-6,1994,1994-11-06,1995-11-06,NA,NA,0.006229706250239999,Captain Tom Wash
6,1995,DEC,2.5,DEC-6,1994,1994-12-06,1995-12-06,E,NA,0.07079211647999997,Captain Tom Wash
6,1995,JAN,1.1,JAN-6,1995,1995-01-06,1995-01-06,E,NA,0.031148531251199995,Captain Tom Wash
6,1995,FEB,0.84,FEB-6,1995,1995-02-06,1995-02-06,E,NA,0.023786151137279995,Captain Tom Wash
6,1995,MAR,7.8,MAR-6,1995,1995-03-06,1995-03-06,NA,NA,0.22087140341759995,Captain Tom Wash
6,1995,APR,152,APR-6,1995,1995-04-06,1995-04-06,NA,NA,4.3041606819839995,Captain Tom Wash
6,1995,MAY,7.9,MAY-6,1995,1995-05-06,1995-05-06,NA,NA,0.22370308807679995,Captain Tom Wash
6,1995,JUN,0.43,JUN-6,1995,1995-06-06,1995-06-06,NA,NA,0.012176244034559996,Captain Tom Wash
6,1995,JUL,2.8,JUL-6,1995,1995-07-06,1995-07-06,NA,NA,0.07928717045759998,Captain Tom Wash
6,1995,AUG,0.02,AUG-6,1995,1995-08-06,1995-08-06,E,NA,5.663369318399999e-4,Captain Tom Wash
6,1995,SEP,0.02,SEP-6,1995,1995-09-06,1995-09-06,E,NA,5.663369318399999e-4,Captain Tom Wash
7,1995,OCT,0.02,OCT-7,1994,1994-10-07,1995-10-07,NA,NA,5.663369318399999e-4,Captain Tom Wash
7,1995,NOV,0.25,NOV-7,1994,1994-11-07,1995-11-07,NA,NA,0.0070792116479999985,Captain Tom Wash
7,1995,DEC,2.4,DEC-7,1994,1994-12-07,1995-12-07,NA,NA,0.06796043182079999,Captain Tom Wash
7,1995,JAN,1.9,JAN-7,1995,1995-01-07,1995-01-07,E,NA,0.05380200852479998,Captain Tom Wash
7,1995,FEB,0.74,FEB-7,1995,1995-02-07,1995-02-07,E,NA,0.020954466478079994,Captain Tom Wash
7,1995,MAR,4.9,MAR-7,1995,1995-03-07,1995-03-07,NA,NA,0.1387525483008,Captain Tom Wash
7,1995,APR,160,APR-7,1995,1995-04-07,1995-04-07,NA,NA,4.530695454719998,Captain Tom Wash
7,1995,MAY,12,MAY-7,1995,1995-05-07,1995-05-07,NA,NA,0.3398021591039999,Captain Tom Wash
7,1995,JUN,0.26,JUN-7,1995,1995-06-07,1995-06-07,NA,NA,0.007362380113919999,Captain Tom Wash
7,1995,JUL,1.6,JUL-7,1995,1995-07-07,1995-07-07,NA,NA,0.0453069545472,Captain Tom Wash
7,1995,AUG,0.02,AUG-7,1995,1995-08-07,1995-08-07,E,NA,5.663369318399999e-4,Captain Tom Wash
7,1995,SEP,0.02,SEP-7,1995,1995-09-07,1995-09-07,E,NA,5.663369318399999e-4,Captain Tom Wash
8,1995,OCT,0.01,OCT-8,1994,1994-10-08,1995-10-08,NA,NA,2.8316846591999994e-4,Captain Tom Wash
8,1995,NOV,0.44,NOV-8,1994,1994-11-08,1995-11-08,NA,NA,0.012459412500479997,Captain Tom Wash
8,1995,DEC,2.2,DEC-8,1994,1994-12-08,1995-12-08,NA,NA,0.06229706250239999,Captain Tom Wash
8,1995,JAN,1.9,JAN-8,1995,1995-01-08,1995-01-08,E,NA,0.05380200852479998,Captain Tom Wash
8,1995,FEB,0.74,FEB-8,1995,1995-02-08,1995-02-08,E,NA,0.020954466478079994,Captain Tom Wash
8,1995,MAR,6.3,MAR-8,1995,1995-03-08,1995-03-08,NA,NA,0.17839613352959996,Captain Tom Wash
8,1995,APR,158,APR-8,1995,1995-04-08,1995-04-08,NA,NA,4.4740617615359985,Captain Tom Wash
8,1995,MAY,24,MAY-8,1995,1995-05-08,1995-05-08,NA,NA,0.6796043182079998,Captain Tom Wash
8,1995,JUN,0.22,JUN-8,1995,1995-06-08,1995-06-08,NA,NA,0.006229706250239999,Captain Tom Wash
8,1995,JUL,0.16,JUL-8,1995,1995-07-08,1995-07-08,NA,NA,0.004530695454719999,Captain Tom Wash
8,1995,AUG,0.02,AUG-8,1995,1995-08-08,1995-08-08,E,NA,5.663369318399999e-4,Captain Tom Wash
8,1995,SEP,0.02,SEP-8,1995,1995-09-08,1995-09-08,E,NA,5.663369318399999e-4,Captain Tom Wash
9,1995,OCT,0.01,OCT-9,1994,1994-10-09,1995-10-09,NA,NA,2.8316846591999994e-4,Captain Tom Wash
9,1995,NOV,0.39,NOV-9,1994,1994-11-09,1995-11-09,NA,NA,0.011043570170879997,Captain Tom Wash
9,1995,DEC,2.1,DEC-9,1994,1994-12-09,1995-12-09,NA,NA,0.05946537784319999,Captain Tom Wash
9,1995,JAN,1.4,JAN-9,1995,1995-01-09,1995-01-09,E,NA,0.03964358522879999,Captain Tom Wash
9,1995,FEB,0.81,FEB-9,1995,1995-02-09,1995-02-09,E,NA,0.022936645739519996,Captain Tom Wash
9,1995,MAR,7,MAR-9,1995,1995-03-09,1995-03-09,NA,NA,0.19821792614399997,Captain Tom Wash
9,1995,APR,87,APR-9,1995,1995-04-09,1995-04-09,NA,NA,2.4635656535039994,Captain Tom Wash
9,1995,MAY,19,MAY-9,1995,1995-05-09,1995-05-09,NA,NA,0.5380200852479999,Captain Tom Wash
9,1995,JUN,0.22,JUN-9,1995,1995-06-09,1995-06-09,NA,NA,0.006229706250239999,Captain Tom Wash
9,1995,JUL,0.08,JUL-9,1995,1995-07-09,1995-07-09,NA,NA,0.0022653477273599995,Captain Tom Wash
9,1995,AUG,0.02,AUG-9,1995,1995-08-09,1995-08-09,E,NA,5.663369318399999e-4,Captain Tom Wash
9,1995,SEP,0.1,SEP-9,1995,1995-09-09,1995-09-09,E,NA,0.0028316846592,Captain Tom Wash
10,1995,OCT,0.01,OCT-10,1994,1994-10-10,1995-10-10,NA,NA,2.8316846591999994e-4,Captain Tom Wash
10,1995,NOV,0.31,NOV-10,1994,1994-11-10,1995-11-10,NA,NA,0.008778222443519997,Captain Tom Wash
10,1995,DEC,3.6,DEC-10,1994,1994-12-10,1995-12-10,NA,NA,0.10194064773119997,Captain Tom Wash
10,1995,JAN,1.3,JAN-10,1995,1995-01-10,1995-01-10,NA,NA,0.036811900569599994,Captain Tom Wash
10,1995,FEB,0.74,FEB-10,1995,1995-02-10,1995-02-10,E,NA,0.020954466478079994,Captain Tom Wash
10,1995,MAR,6.2,MAR-10,1995,1995-03-10,1995-03-10,NA,NA,0.17556444887039996,Captain Tom Wash
10,1995,APR,43,APR-10,1995,1995-04-10,1995-04-10,NA,NA,1.2176244034559998,Captain Tom Wash
10,1995,MAY,21,MAY-10,1995,1995-05-10,1995-05-10,NA,NA,0.5946537784319998,Captain Tom Wash
10,1995,JUN,0.21,JUN-10,1995,1995-06-10,1995-06-10,NA,NA,0.005946537784319999,Captain Tom Wash
10,1995,JUL,0.04,JUL-10,1995,1995-07-10,1995-07-10,NA,NA,0.0011326738636799998,Captain Tom Wash
10,1995,AUG,0.02,AUG-10,1995,1995-08-10,1995-08-10,E,NA,5.663369318399999e-4,Captain Tom Wash
10,1995,SEP,0.13,SEP-10,1995,1995-09-10,1995-09-10,E,NA,0.0036811900569599996,Captain Tom Wash
11,1995,OCT,0.01,OCT-11,1994,1994-10-11,1995-10-11,NA,NA,2.8316846591999994e-4,Captain Tom Wash
11,1995,NOV,0.3,NOV-11,1994,1994-11-11,1995-11-11,NA,NA,0.008495053977599998,Captain Tom Wash
11,1995,DEC,2.6,DEC-11,1994,1994-12-11,1995-12-11,NA,NA,0.07362380113919999,Captain Tom Wash
11,1995,JAN,1.2,JAN-11,1995,1995-01-11,1995-01-11,NA,NA,0.03398021591039999,Captain Tom Wash
11,1995,FEB,0.74,FEB-11,1995,1995-02-11,1995-02-11,E,NA,0.020954466478079994,Captain Tom Wash
11,1995,MAR,6.2,MAR-11,1995,1995-03-11,1995-03-11,NA,NA,0.17556444887039996,Captain Tom Wash
11,1995,APR,31,APR-11,1995,1995-04-11,1995-04-11,NA,NA,0.8778222443519997,Captain Tom Wash
11,1995,MAY,17,MAY-11,1995,1995-05-11,1995-05-11,NA,NA,0.4813863920639999,Captain Tom Wash
11,1995,JUN,0.2,JUN-11,1995,1995-06-11,1995-06-11,NA,NA,0.0056633693184,Captain Tom Wash
11,1995,JUL,0.02,JUL-11,1995,1995-07-11,1995-07-11,NA,NA,5.663369318399999e-4,Captain Tom Wash
11,1995,AUG,1.2,AUG-11,1995,1995-08-11,1995-08-11,E,NA,0.03398021591039999,Captain Tom Wash
11,1995,SEP,0.02,SEP-11,1995,1995-09-11,1995-09-11,E,NA,5.663369318399999e-4,Captain Tom Wash
12,1995,OCT,0.01,OCT-12,1994,1994-10-12,1995-10-12,NA,NA,2.8316846591999994e-4,Captain Tom Wash
12,1995,NOV,1.9,NOV-12,1994,1994-11-12,1995-11-12,NA,NA,0.05380200852479998,Captain Tom Wash
12,1995,DEC,2.4,DEC-12,1994,1994-12-12,1995-12-12,NA,NA,0.06796043182079999,Captain Tom Wash
12,1995,JAN,0.8,JAN-12,1995,1995-01-12,1995-01-12,NA,NA,0.0226534772736,Captain Tom Wash
12,1995,FEB,0.76,FEB-12,1995,1995-02-12,1995-02-12,E,NA,0.021520803409919995,Captain Tom Wash
12,1995,MAR,6.4,MAR-12,1995,1995-03-12,1995-03-12,NA,NA,0.1812278181888,Captain Tom Wash
12,1995,APR,50,APR-12,1995,1995-04-12,1995-04-12,NA,NA,1.4158423295999996,Captain Tom Wash
12,1995,MAY,14,MAY-12,1995,1995-05-12,1995-05-12,NA,NA,0.39643585228799993,Captain Tom Wash
12,1995,JUN,0.18,JUN-12,1995,1995-06-12,1995-06-12,NA,NA,0.005097032386559999,Captain Tom Wash
12,1995,JUL,0.02,JUL-12,1995,1995-07-12,1995-07-12,NA,NA,5.663369318399999e-4,Captain Tom Wash
12,1995,AUG,1.1,AUG-12,1995,1995-08-12,1995-08-12,E,NA,0.031148531251199995,Captain Tom Wash
12,1995,SEP,0.02,SEP-12,1995,1995-09-12,1995-09-12,E,NA,5.663369318399999e-4,Captain Tom Wash
13,1995,OCT,0.01,OCT-13,1994,1994-10-13,1995-10-13,NA,NA,2.8316846591999994e-4,Captain Tom Wash
13,1995,NOV,0.84,NOV-13,1994,1994-11-13,1995-11-13,NA,NA,0.023786151137279995,Captain Tom Wash
13,1995,DEC,2.2,DEC-13,1994,1994-12-13,1995-12-13,NA,NA,0.06229706250239999,Captain Tom Wash
13,1995,JAN,0.74,JAN-13,1995,1995-01-13,1995-01-13,NA,NA,0.020954466478079994,Captain Tom Wash
13,1995,FEB,0.86,FEB-13,1995,1995-02-13,1995-02-13,NA,NA,0.024352488069119993,Captain Tom Wash
13,1995,MAR,6.9,MAR-13,1995,1995-03-13,1995-03-13,NA,NA,0.19538624148479997,Captain Tom Wash
13,1995,APR,98,APR-13,1995,1995-04-13,1995-04-13,NA,NA,2.7750509660159994,Captain Tom Wash
13,1995,MAY,10,MAY-13,1995,1995-05-13,1995-05-13,NA,NA,0.2831684659199999,Captain Tom Wash
13,1995,JUN,0.15,JUN-13,1995,1995-06-13,1995-06-13,NA,NA,0.004247526988799999,Captain Tom Wash
13,1995,JUL,0.02,JUL-13,1995,1995-07-13,1995-07-13,NA,NA,5.663369318399999e-4,Captain Tom Wash
13,1995,AUG,0.72,AUG-13,1995,1995-08-13,1995-08-13,E,NA,0.020388129546239996,Captain Tom Wash
13,1995,SEP,0.02,SEP-13,1995,1995-09-13,1995-09-13,E,NA,5.663369318399999e-4,Captain Tom Wash
14,1995,OCT,0.3,OCT-14,1994,1994-10-14,1995-10-14,NA,NA,0.008495053977599998,Captain Tom Wash
14,1995,NOV,0.71,NOV-14,1994,1994-11-14,1995-11-14,NA,NA,0.020104961080319995,Captain Tom Wash
14,1995,DEC,1.9,DEC-14,1994,1994-12-14,1995-12-14,NA,NA,0.05380200852479998,Captain Tom Wash
14,1995,JAN,0.81,JAN-14,1995,1995-01-14,1995-01-14,NA,NA,0.022936645739519996,Captain Tom Wash
14,1995,FEB,1.6,FEB-14,1995,1995-02-14,1995-02-14,NA,NA,0.0453069545472,Captain Tom Wash
14,1995,MAR,7.2,MAR-14,1995,1995-03-14,1995-03-14,NA,NA,0.20388129546239994,Captain Tom Wash
14,1995,APR,71,APR-14,1995,1995-04-14,1995-04-14,NA,NA,2.0104961080319996,Captain Tom Wash
14,1995,MAY,8.4,MAY-14,1995,1995-05-14,1995-05-14,NA,NA,0.23786151137279996,Captain Tom Wash
14,1995,JUN,0.14,JUN-14,1995,1995-06-14,1995-06-14,NA,NA,0.003964358522879999,Captain Tom Wash
14,1995,JUL,0.02,JUL-14,1995,1995-07-14,1995-07-14,NA,NA,5.663369318399999e-4,Captain Tom Wash
14,1995,AUG,0.41,AUG-14,1995,1995-08-14,1995-08-14,E,NA,0.011609907102719997,Captain Tom Wash
14,1995,SEP,0.02,SEP-14,1995,1995-09-14,1995-09-14,E,NA,5.663369318399999e-4,Captain Tom Wash
15,1995,OCT,0.81,OCT-15,1994,1994-10-15,1995-10-15,NA,NA,0.022936645739519996,Captain Tom Wash
15,1995,NOV,0.64,NOV-15,1994,1994-11-15,1995-11-15,NA,NA,0.018122781818879996,Captain Tom Wash
15,1995,DEC,1.9,DEC-15,1994,1994-12-15,1995-12-15,NA,NA,0.05380200852479998,Captain Tom Wash
15,1995,JAN,0.79,JAN-15,1995,1995-01-15,1995-01-15,NA,NA,0.022370308807679994,Captain Tom Wash
15,1995,FEB,3.4,FEB-15,1995,1995-02-15,1995-02-15,NA,NA,0.09627727841279997,Captain Tom Wash
15,1995,MAR,9.7,MAR-15,1995,1995-03-15,1995-03-15,NA,NA,0.2746734119423999,Captain Tom Wash
15,1995,APR,39,APR-15,1995,1995-04-15,1995-04-15,NA,NA,1.1043570170879997,Captain Tom Wash
15,1995,MAY,7.1,MAY-15,1995,1995-05-15,1995-05-15,NA,NA,0.20104961080319994,Captain Tom Wash
15,1995,JUN,0.13,JUN-15,1995,1995-06-15,1995-06-15,NA,NA,0.0036811900569599996,Captain Tom Wash
15,1995,JUL,0.02,JUL-15,1995,1995-07-15,1995-07-15,NA,NA,5.663369318399999e-4,Captain Tom Wash
15,1995,AUG,0.1,AUG-15,1995,1995-08-15,1995-08-15,E,NA,0.0028316846592,Captain Tom Wash
15,1995,SEP,0.02,SEP-15,1995,1995-09-15,1995-09-15,E,NA,5.663369318399999e-4,Captain Tom Wash
16,1995,OCT,0.42,OCT-16,1994,1994-10-16,1995-10-16,NA,NA,0.011893075568639997,Captain Tom Wash
16,1995,NOV,0.41,NOV-16,1994,1994-11-16,1995-11-16,E,NA,0.011609907102719997,Captain Tom Wash
16,1995,DEC,1.8,DEC-16,1994,1994-12-16,1995-12-16,NA,NA,0.050970323865599985,Captain Tom Wash
16,1995,JAN,0.7,JAN-16,1995,1995-01-16,1995-01-16,NA,NA,0.019821792614399994,Captain Tom Wash
16,1995,FEB,2.4,FEB-16,1995,1995-02-16,1995-02-16,NA,NA,0.06796043182079999,Captain Tom Wash
16,1995,MAR,14,MAR-16,1995,1995-03-16,1995-03-16,NA,NA,0.39643585228799993,Captain Tom Wash
16,1995,APR,41,APR-16,1995,1995-04-16,1995-04-16,NA,NA,1.1609907102719996,Captain Tom Wash
16,1995,MAY,6.6,MAY-16,1995,1995-05-16,1995-05-16,NA,NA,0.18689118750719994,Captain Tom Wash
16,1995,JUN,0.11,JUN-16,1995,1995-06-16,1995-06-16,NA,NA,0.0031148531251199993,Captain Tom Wash
16,1995,JUL,0.02,JUL-16,1995,1995-07-16,1995-07-16,NA,NA,5.663369318399999e-4,Captain Tom Wash
16,1995,AUG,0.07,AUG-16,1995,1995-08-16,1995-08-16,NA,NA,0.0019821792614399996,Captain Tom Wash
16,1995,SEP,0.02,SEP-16,1995,1995-09-16,1995-09-16,E,NA,5.663369318399999e-4,Captain Tom Wash
17,1995,OCT,0.54,OCT-17,1994,1994-10-17,1995-10-17,NA,NA,0.015291097159679998,Captain Tom Wash
17,1995,NOV,0.37,NOV-17,1994,1994-11-17,1995-11-17,E,NA,0.010477233239039997,Captain Tom Wash
17,1995,DEC,1.9,DEC-17,1994,1994-12-17,1995-12-17,NA,NA,0.05380200852479998,Captain Tom Wash
17,1995,JAN,1,JAN-17,1995,1995-01-17,1995-01-17,NA,NA,0.028316846591999994,Captain Tom Wash
17,1995,FEB,2.1,FEB-17,1995,1995-02-17,1995-02-17,NA,NA,0.05946537784319999,Captain Tom Wash
17,1995,MAR,18,MAR-17,1995,1995-03-17,1995-03-17,NA,NA,0.5097032386559999,Captain Tom Wash
17,1995,APR,30,APR-17,1995,1995-04-17,1995-04-17,NA,NA,0.8495053977599999,Captain Tom Wash
17,1995,MAY,19,MAY-17,1995,1995-05-17,1995-05-17,NA,NA,0.5380200852479999,Captain Tom Wash
17,1995,JUN,0.11,JUN-17,1995,1995-06-17,1995-06-17,NA,NA,0.0031148531251199993,Captain Tom Wash
17,1995,JUL,0.02,JUL-17,1995,1995-07-17,1995-07-17,NA,NA,5.663369318399999e-4,Captain Tom Wash
17,1995,AUG,0.06,AUG-17,1995,1995-08-17,1995-08-17,NA,NA,0.0016990107955199996,Captain Tom Wash
17,1995,SEP,0.02,SEP-17,1995,1995-09-17,1995-09-17,E,NA,5.663369318399999e-4,Captain Tom Wash
18,1995,OCT,0.26,OCT-18,1994,1994-10-18,1995-10-18,NA,NA,0.007362380113919999,Captain Tom Wash
18,1995,NOV,0.31,NOV-18,1994,1994-11-18,1995-11-18,E,NA,0.008778222443519997,Captain Tom Wash
18,1995,DEC,1.7,DEC-18,1994,1994-12-18,1995-12-18,NA,NA,0.048138639206399984,Captain Tom Wash
18,1995,JAN,1.2,JAN-18,1995,1995-01-18,1995-01-18,NA,NA,0.03398021591039999,Captain Tom Wash
18,1995,FEB,2.1,FEB-18,1995,1995-02-18,1995-02-18,NA,NA,0.05946537784319999,Captain Tom Wash
18,1995,MAR,21,MAR-18,1995,1995-03-18,1995-03-18,NA,NA,0.5946537784319998,Captain Tom Wash
18,1995,APR,25,APR-18,1995,1995-04-18,1995-04-18,NA,NA,0.7079211647999998,Captain Tom Wash
18,1995,MAY,37,MAY-18,1995,1995-05-18,1995-05-18,NA,NA,1.0477233239039998,Captain Tom Wash
18,1995,JUN,0.13,JUN-18,1995,1995-06-18,1995-06-18,NA,NA,0.0036811900569599996,Captain Tom Wash
18,1995,JUL,0.02,JUL-18,1995,1995-07-18,1995-07-18,NA,NA,5.663369318399999e-4,Captain Tom Wash
18,1995,AUG,0.04,AUG-18,1995,1995-08-18,1995-08-18,NA,NA,0.0011326738636799998,Captain Tom Wash
18,1995,SEP,0.02,SEP-18,1995,1995-09-18,1995-09-18,E,NA,5.663369318399999e-4,Captain Tom Wash
19,1995,OCT,0.28,OCT-19,1994,1994-10-19,1995-10-19,NA,NA,0.007928717045759998,Captain Tom Wash
19,1995,NOV,0.42,NOV-19,1994,1994-11-19,1995-11-19,E,NA,0.011893075568639997,Captain Tom Wash
19,1995,DEC,1.6,DEC-19,1994,1994-12-19,1995-12-19,E,NA,0.0453069545472,Captain Tom Wash
19,1995,JAN,1.7,JAN-19,1995,1995-01-19,1995-01-19,NA,NA,0.048138639206399984,Captain Tom Wash
19,1995,FEB,1.9,FEB-19,1995,1995-02-19,1995-02-19,NA,NA,0.05380200852479998,Captain Tom Wash
19,1995,MAR,35,MAR-19,1995,1995-03-19,1995-03-19,NA,NA,0.9910896307199998,Captain Tom Wash
19,1995,APR,21,APR-19,1995,1995-04-19,1995-04-19,NA,NA,0.5946537784319998,Captain Tom Wash
19,1995,MAY,16,MAY-19,1995,1995-05-19,1995-05-19,NA,NA,0.4530695454719999,Captain Tom Wash
19,1995,JUN,0.1,JUN-19,1995,1995-06-19,1995-06-19,NA,NA,0.0028316846592,Captain Tom Wash
19,1995,JUL,0.22,JUL-19,1995,1995-07-19,1995-07-19,E,NA,0.006229706250239999,Captain Tom Wash
19,1995,AUG,0.06,AUG-19,1995,1995-08-19,1995-08-19,NA,NA,0.0016990107955199996,Captain Tom Wash
19,1995,SEP,0.02,SEP-19,1995,1995-09-19,1995-09-19,E,NA,5.663369318399999e-4,Captain Tom Wash
20,1995,OCT,0.3,OCT-20,1994,1994-10-20,1995-10-20,NA,NA,0.008495053977599998,Captain Tom Wash
20,1995,NOV,0.77,NOV-20,1994,1994-11-20,1995-11-20,E,NA,0.021803971875839996,Captain Tom Wash
