Day,WY,month,discharge_cfps,month_day,year,date,wy_date,E_day,r_day,discharge_cmps,station
1,1991,OCT,1.5,OCT-1,1990,1990-10-01,1991-10-01,NA,NA,0.04247526988799999,Whiskey Creek
1,1991,NOV,1.8,NOV-1,1990,1990-11-01,1991-11-01,NA,NA,0.050970323865599985,Whiskey Creek
1,1991,DEC,1.6,DEC-1,1990,1990-12-01,1991-12-01,NA,NA,0.0453069545472,Whiskey Creek
1,1991,JAN,2.4,JAN-1,1991,1991-01-01,1991-01-01,NA,NA,0.06796043182079999,Whiskey Creek
1,1991,FEB,2.7,FEB-1,1991,1991-02-01,1991-02-01,NA,NA,0.07645548579839999,Whiskey Creek
1,1991,MAR,2.2,MAR-1,1991,1991-03-01,1991-03-01,NA,NA,0.06229706250239999,Whiskey Creek
1,1991,APR,4.4,APR-1,1991,1991-04-01,1991-04-01,NA,NA,0.12459412500479998,Whiskey Creek
1,1991,MAY,16,MAY-1,1991,1991-05-01,1991-05-01,NA,NA,0.4530695454719999,Whiskey Creek
1,1991,JUN,2.1,JUN-1,1991,1991-06-01,1991-06-01,NA,NA,0.05946537784319999,Whiskey Creek
1,1991,JUL,0.72,JUL-1,1991,1991-07-01,1991-07-01,NA,NA,0.020388129546239996,Whiskey Creek
1,1991,AUG,1.2,AUG-1,1991,1991-08-01,1991-08-01,NA,NA,0.03398021591039999,Whiskey Creek
1,1991,SEP,0.99,SEP-1,1991,1991-09-01,1991-09-01,NA,NA,0.028033678126079993,Whiskey Creek
2,1991,OCT,1.5,OCT-2,1990,1990-10-02,1991-10-02,NA,NA,0.04247526988799999,Whiskey Creek
2,1991,NOV,1.8,NOV-2,1990,1990-11-02,1991-11-02,NA,NA,0.050970323865599985,Whiskey Creek
2,1991,DEC,1.5,DEC-2,1990,1990-12-02,1991-12-02,NA,NA,0.04247526988799999,Whiskey Creek
2,1991,JAN,2.4,JAN-2,1991,1991-01-02,1991-01-02,NA,NA,0.06796043182079999,Whiskey Creek
2,1991,FEB,2.7,FEB-2,1991,1991-02-02,1991-02-02,NA,NA,0.07645548579839999,Whiskey Creek
2,1991,MAR,3.4,MAR-2,1991,1991-03-02,1991-03-02,NA,NA,0.09627727841279997,Whiskey Creek
2,1991,APR,4.7,APR-2,1991,1991-04-02,1991-04-02,NA,NA,0.13308917898239997,Whiskey Creek
2,1991,MAY,13,MAY-2,1991,1991-05-02,1991-05-02,NA,NA,0.3681190056959999,Whiskey Creek
2,1991,JUN,2.3,JUN-2,1991,1991-06-02,1991-06-02,NA,NA,0.06512874716159997,Whiskey Creek
2,1991,JUL,0.67,JUL-2,1991,1991-07-02,1991-07-02,NA,NA,0.018972287216639995,Whiskey Creek
2,1991,AUG,1.4,AUG-2,1991,1991-08-02,1991-08-02,NA,NA,0.03964358522879999,Whiskey Creek
2,1991,SEP,1.2,SEP-2,1991,1991-09-02,1991-09-02,NA,NA,0.03398021591039999,Whiskey Creek
3,1991,OCT,1.5,OCT-3,1990,1990-10-03,1991-10-03,NA,NA,0.04247526988799999,Whiskey Creek
3,1991,NOV,1.9,NOV-3,1990,1990-11-03,1991-11-03,NA,NA,0.05380200852479998,Whiskey Creek
3,1991,DEC,1.5,DEC-3,1990,1990-12-03,1991-12-03,NA,NA,0.04247526988799999,Whiskey Creek
3,1991,JAN,2.4,JAN-3,1991,1991-01-03,1991-01-03,NA,NA,0.06796043182079999,Whiskey Creek
3,1991,FEB,2.7,FEB-3,1991,1991-02-03,1991-02-03,NA,NA,0.07645548579839999,Whiskey Creek
3,1991,MAR,3.1,MAR-3,1991,1991-03-03,1991-03-03,NA,NA,0.08778222443519998,Whiskey Creek
3,1991,APR,5.1,APR-3,1991,1991-04-03,1991-04-03,NA,NA,0.14441591761919995,Whiskey Creek
3,1991,MAY,10,MAY-3,1991,1991-05-03,1991-05-03,NA,NA,0.2831684659199999,Whiskey Creek
3,1991,JUN,2.1,JUN-3,1991,1991-06-03,1991-06-03,NA,NA,0.05946537784319999,Whiskey Creek
3,1991,JUL,0.59,JUL-3,1991,1991-07-03,1991-07-03,NA,NA,0.016706939489279996,Whiskey Creek
3,1991,AUG,1.3,AUG-3,1991,1991-08-03,1991-08-03,NA,NA,0.036811900569599994,Whiskey Creek
3,1991,SEP,0.71,SEP-3,1991,1991-09-03,1991-09-03,NA,NA,0.020104961080319995,Whiskey Creek
4,1991,OCT,1.5,OCT-4,1990,1990-10-04,1991-10-04,NA,NA,0.04247526988799999,Whiskey Creek
4,1991,NOV,1.9,NOV-4,1990,1990-11-04,1991-11-04,NA,NA,0.05380200852479998,Whiskey Creek
4,1991,DEC,2.1,DEC-4,1990,1990-12-04,1991-12-04,NA,NA,0.05946537784319999,Whiskey Creek
4,1991,JAN,2.4,JAN-4,1991,1991-01-04,1991-01-04,NA,NA,0.06796043182079999,Whiskey Creek
4,1991,FEB,2.7,FEB-4,1991,1991-02-04,1991-02-04,NA,NA,0.07645548579839999,Whiskey Creek
4,1991,MAR,3.5,MAR-4,1991,1991-03-04,1991-03-04,NA,NA,0.09910896307199998,Whiskey Creek
4,1991,APR,5.5,APR-4,1991,1991-04-04,1991-04-04,NA,NA,0.15574265625599995,Whiskey Creek
4,1991,MAY,9.3,MAY-4,1991,1991-05-04,1991-05-04,NA,NA,0.26334667330559997,Whiskey Creek
4,1991,JUN,2,JUN-4,1991,1991-06-04,1991-06-04,NA,NA,0.05663369318399999,Whiskey Creek
4,1991,JUL,0.63,JUL-4,1991,1991-07-04,1991-07-04,NA,NA,0.01783961335296,Whiskey Creek
4,1991,AUG,1.4,AUG-4,1991,1991-08-04,1991-08-04,NA,NA,0.03964358522879999,Whiskey Creek
4,1991,SEP,0.66,SEP-4,1991,1991-09-04,1991-09-04,NA,NA,0.018689118750719994,Whiskey Creek
5,1991,OCT,1.5,OCT-5,1990,1990-10-05,1991-10-05,NA,NA,0.04247526988799999,Whiskey Creek
5,1991,NOV,1.9,NOV-5,1990,1990-11-05,1991-11-05,NA,NA,0.05380200852479998,Whiskey Creek
5,1991,DEC,3.2,DEC-5,1990,1990-12-05,1991-12-05,NA,NA,0.0906139090944,Whiskey Creek
5,1991,JAN,2.4,JAN-5,1991,1991-01-05,1991-01-05,NA,NA,0.06796043182079999,Whiskey Creek
5,1991,FEB,2.4,FEB-5,1991,1991-02-05,1991-02-05,NA,NA,0.06796043182079999,Whiskey Creek
5,1991,MAR,3.3,MAR-5,1991,1991-03-05,1991-03-05,NA,NA,0.09344559375359997,Whiskey Creek
5,1991,APR,6,APR-5,1991,1991-04-05,1991-04-05,NA,NA,0.16990107955199996,Whiskey Creek
5,1991,MAY,8.6,MAY-5,1991,1991-05-05,1991-05-05,NA,NA,0.24352488069119996,Whiskey Creek
5,1991,JUN,2.1,JUN-5,1991,1991-06-05,1991-06-05,NA,NA,0.05946537784319999,Whiskey Creek
5,1991,JUL,1,JUL-5,1991,1991-07-05,1991-07-05,NA,NA,0.028316846591999994,Whiskey Creek
5,1991,AUG,1.3,AUG-5,1991,1991-08-05,1991-08-05,NA,NA,0.036811900569599994,Whiskey Creek
5,1991,SEP,1.2,SEP-5,1991,1991-09-05,1991-09-05,NA,NA,0.03398021591039999,Whiskey Creek
6,1991,OCT,1.6,OCT-6,1990,1990-10-06,1991-10-06,NA,NA,0.0453069545472,Whiskey Creek
6,1991,NOV,1.9,NOV-6,1990,1990-11-06,1991-11-06,NA,NA,0.05380200852479998,Whiskey Creek
6,1991,DEC,2.7,DEC-6,1990,1990-12-06,1991-12-06,NA,NA,0.07645548579839999,Whiskey Creek
6,1991,JAN,2.1,JAN-6,1991,1991-01-06,1991-01-06,NA,NA,0.05946537784319999,Whiskey Creek
6,1991,FEB,2.4,FEB-6,1991,1991-02-06,1991-02-06,NA,NA,0.06796043182079999,Whiskey Creek
6,1991,MAR,3.5,MAR-6,1991,1991-03-06,1991-03-06,NA,NA,0.09910896307199998,Whiskey Creek
6,1991,APR,16,APR-6,1991,1991-04-06,1991-04-06,NA,NA,0.4530695454719999,Whiskey Creek
6,1991,MAY,8.1,MAY-6,1991,1991-05-06,1991-05-06,NA,NA,0.22936645739519992,Whiskey Creek
6,1991,JUN,2,JUN-6,1991,1991-06-06,1991-06-06,NA,NA,0.05663369318399999,Whiskey Creek
6,1991,JUL,0.85,JUL-6,1991,1991-07-06,1991-07-06,NA,NA,0.024069319603199992,Whiskey Creek
6,1991,AUG,1.2,AUG-6,1991,1991-08-06,1991-08-06,NA,NA,0.03398021591039999,Whiskey Creek
6,1991,SEP,4.2,SEP-6,1991,1991-09-06,1991-09-06,NA,NA,0.11893075568639998,Whiskey Creek
7,1991,OCT,1.4,OCT-7,1990,1990-10-07,1991-10-07,NA,NA,0.03964358522879999,Whiskey Creek
7,1991,NOV,2.2,NOV-7,1990,1990-11-07,1991-11-07,NA,NA,0.06229706250239999,Whiskey Creek
7,1991,DEC,2.7,DEC-7,1990,1990-12-07,1991-12-07,NA,NA,0.07645548579839999,Whiskey Creek
7,1991,JAN,2.1,JAN-7,1991,1991-01-07,1991-01-07,NA,NA,0.05946537784319999,Whiskey Creek
7,1991,FEB,2.7,FEB-7,1991,1991-02-07,1991-02-07,NA,NA,0.07645548579839999,Whiskey Creek
7,1991,MAR,3.5,MAR-7,1991,1991-03-07,1991-03-07,NA,NA,0.09910896307199998,Whiskey Creek
7,1991,APR,22,APR-7,1991,1991-04-07,1991-04-07,NA,NA,0.6229706250239998,Whiskey Creek
7,1991,MAY,7.7,MAY-7,1991,1991-05-07,1991-05-07,NA,NA,0.21803971875839995,Whiskey Creek
7,1991,JUN,1.8,JUN-7,1991,1991-06-07,1991-06-07,NA,NA,0.050970323865599985,Whiskey Creek
7,1991,JUL,1,JUL-7,1991,1991-07-07,1991-07-07,NA,NA,0.028316846591999994,Whiskey Creek
7,1991,AUG,1.2,AUG-7,1991,1991-08-07,1991-08-07,NA,NA,0.03398021591039999,Whiskey Creek
7,1991,SEP,1.5,SEP-7,1991,1991-09-07,1991-09-07,NA,NA,0.04247526988799999,Whiskey Creek
8,1991,OCT,1.5,OCT-8,1990,1990-10-08,1991-10-08,NA,NA,0.04247526988799999,Whiskey Creek
8,1991,NOV,2.2,NOV-8,1990,1990-11-08,1991-11-08,NA,NA,0.06229706250239999,Whiskey Creek
8,1991,DEC,2.4,DEC-8,1990,1990-12-08,1991-12-08,NA,NA,0.06796043182079999,Whiskey Creek
8,1991,JAN,2.1,JAN-8,1991,1991-01-08,1991-01-08,NA,NA,0.05946537784319999,Whiskey Creek
8,1991,FEB,2.7,FEB-8,1991,1991-02-08,1991-02-08,NA,NA,0.07645548579839999,Whiskey Creek
8,1991,MAR,4.8,MAR-8,1991,1991-03-08,1991-03-08,NA,NA,0.13592086364159997,Whiskey Creek
8,1991,APR,20,APR-8,1991,1991-04-08,1991-04-08,NA,NA,0.5663369318399998,Whiskey Creek
8,1991,MAY,6.7,MAY-8,1991,1991-05-08,1991-05-08,NA,NA,0.18972287216639996,Whiskey Creek
8,1991,JUN,1.7,JUN-8,1991,1991-06-08,1991-06-08,NA,NA,0.048138639206399984,Whiskey Creek
8,1991,JUL,1.4,JUL-8,1991,1991-07-08,1991-07-08,NA,NA,0.03964358522879999,Whiskey Creek
8,1991,AUG,1.1,AUG-8,1991,1991-08-08,1991-08-08,NA,NA,0.031148531251199995,Whiskey Creek
8,1991,SEP,1.2,SEP-8,1991,1991-09-08,1991-09-08,NA,NA,0.03398021591039999,Whiskey Creek
9,1991,OCT,1.3,OCT-9,1990,1990-10-09,1991-10-09,NA,NA,0.036811900569599994,Whiskey Creek
9,1991,NOV,2.2,NOV-9,1990,1990-11-09,1991-11-09,NA,NA,0.06229706250239999,Whiskey Creek
9,1991,DEC,2.4,DEC-9,1990,1990-12-09,1991-12-09,NA,NA,0.06796043182079999,Whiskey Creek
9,1991,JAN,2.1,JAN-9,1991,1991-01-09,1991-01-09,NA,NA,0.05946537784319999,Whiskey Creek
9,1991,FEB,2.7,FEB-9,1991,1991-02-09,1991-02-09,NA,NA,0.07645548579839999,Whiskey Creek
9,1991,MAR,4.8,MAR-9,1991,1991-03-09,1991-03-09,NA,NA,0.13592086364159997,Whiskey Creek
9,1991,APR,19,APR-9,1991,1991-04-09,1991-04-09,NA,NA,0.5380200852479999,Whiskey Creek
9,1991,MAY,5.1,MAY-9,1991,1991-05-09,1991-05-09,NA,NA,0.14441591761919995,Whiskey Creek
9,1991,JUN,1.6,JUN-9,1991,1991-06-09,1991-06-09,NA,NA,0.0453069545472,Whiskey Creek
9,1991,JUL,1.4,JUL-9,1991,1991-07-09,1991-07-09,NA,NA,0.03964358522879999,Whiskey Creek
9,1991,AUG,1.3,AUG-9,1991,1991-08-09,1991-08-09,NA,NA,0.036811900569599994,Whiskey Creek
9,1991,SEP,0.99,SEP-9,1991,1991-09-09,1991-09-09,NA,NA,0.028033678126079993,Whiskey Creek
10,1991,OCT,1.5,OCT-10,1990,1990-10-10,1991-10-10,NA,NA,0.04247526988799999,Whiskey Creek
10,1991,NOV,2.1,NOV-10,1990,1990-11-10,1991-11-10,NA,NA,0.05946537784319999,Whiskey Creek
10,1991,DEC,2.4,DEC-10,1990,1990-12-10,1991-12-10,NA,NA,0.06796043182079999,Whiskey Creek
10,1991,JAN,2.1,JAN-10,1991,1991-01-10,1991-01-10,NA,NA,0.05946537784319999,Whiskey Creek
10,1991,FEB,3.1,FEB-10,1991,1991-02-10,1991-02-10,NA,NA,0.08778222443519998,Whiskey Creek
10,1991,MAR,3.9,MAR-10,1991,1991-03-10,1991-03-10,NA,NA,0.11043570170879997,Whiskey Creek
10,1991,APR,18,APR-10,1991,1991-04-10,1991-04-10,NA,NA,0.5097032386559999,Whiskey Creek
10,1991,MAY,4.7,MAY-10,1991,1991-05-10,1991-05-10,NA,NA,0.13308917898239997,Whiskey Creek
10,1991,JUN,1.7,JUN-10,1991,1991-06-10,1991-06-10,NA,NA,0.048138639206399984,Whiskey Creek
10,1991,JUL,1.2,JUL-10,1991,1991-07-10,1991-07-10,NA,NA,0.03398021591039999,Whiskey Creek
10,1991,AUG,1.2,AUG-10,1991,1991-08-10,1991-08-10,NA,NA,0.03398021591039999,Whiskey Creek
10,1991,SEP,1,SEP-10,1991,1991-09-10,1991-09-10,NA,NA,0.028316846591999994,Whiskey Creek
11,1991,OCT,1.5,OCT-11,1990,1990-10-11,1991-10-11,NA,NA,0.04247526988799999,Whiskey Creek
11,1991,NOV,2.1,NOV-11,1990,1990-11-11,1991-11-11,NA,NA,0.05946537784319999,Whiskey Creek
11,1991,DEC,2.7,DEC-11,1990,1990-12-11,1991-12-11,NA,NA,0.07645548579839999,Whiskey Creek
11,1991,JAN,2.4,JAN-11,1991,1991-01-11,1991-01-11,NA,NA,0.06796043182079999,Whiskey Creek
11,1991,FEB,3.1,FEB-11,1991,1991-02-11,1991-02-11,NA,NA,0.08778222443519998,Whiskey Creek
11,1991,MAR,3.5,MAR-11,1991,1991-03-11,1991-03-11,NA,NA,0.09910896307199998,Whiskey Creek
11,1991,APR,14,APR-11,1991,1991-04-11,1991-04-11,NA,NA,0.39643585228799993,Whiskey Creek
11,1991,MAY,4.2,MAY-11,1991,1991-05-11,1991-05-11,NA,NA,0.11893075568639998,Whiskey Creek
11,1991,JUN,2.2,JUN-11,1991,1991-06-11,1991-06-11,NA,NA,0.06229706250239999,Whiskey Creek
11,1991,JUL,1,JUL-11,1991,1991-07-11,1991-07-11,NA,NA,0.028316846591999994,Whiskey Creek
11,1991,AUG,3.3,AUG-11,1991,1991-08-11,1991-08-11,NA,NA,0.09344559375359997,Whiskey Creek
11,1991,SEP,1.2,SEP-11,1991,1991-09-11,1991-09-11,NA,NA,0.03398021591039999,Whiskey Creek
12,1991,OCT,1.5,OCT-12,1990,1990-10-12,1991-10-12,NA,NA,0.04247526988799999,Whiskey Creek
12,1991,NOV,2,NOV-12,1990,1990-11-12,1991-11-12,NA,NA,0.05663369318399999,Whiskey Creek
12,1991,DEC,2.7,DEC-12,1990,1990-12-12,1991-12-12,NA,NA,0.07645548579839999,Whiskey Creek
12,1991,JAN,2.4,JAN-12,1991,1991-01-12,1991-01-12,NA,NA,0.06796043182079999,Whiskey Creek
12,1991,FEB,3.1,FEB-12,1991,1991-02-12,1991-02-12,NA,NA,0.08778222443519998,Whiskey Creek
12,1991,MAR,4.1,MAR-12,1991,1991-03-12,1991-03-12,NA,NA,0.11609907102719996,Whiskey Creek
12,1991,APR,9.3,APR-12,1991,1991-04-12,1991-04-12,NA,NA,0.26334667330559997,Whiskey Creek
12,1991,MAY,3.9,MAY-12,1991,1991-05-12,1991-05-12,NA,NA,0.11043570170879997,Whiskey Creek
12,1991,JUN,2.6,JUN-12,1991,1991-06-12,1991-06-12,NA,NA,0.07362380113919999,Whiskey Creek
12,1991,JUL,0.95,JUL-12,1991,1991-07-12,1991-07-12,NA,NA,0.02690100426239999,Whiskey Creek
12,1991,AUG,1.8,AUG-12,1991,1991-08-12,1991-08-12,NA,NA,0.050970323865599985,Whiskey Creek
12,1991,SEP,1.3,SEP-12,1991,1991-09-12,1991-09-12,NA,NA,0.036811900569599994,Whiskey Creek
13,1991,OCT,1.5,OCT-13,1990,1990-10-13,1991-10-13,NA,NA,0.04247526988799999,Whiskey Creek
13,1991,NOV,2,NOV-13,1990,1990-11-13,1991-11-13,NA,NA,0.05663369318399999,Whiskey Creek
13,1991,DEC,2.7,DEC-13,1990,1990-12-13,1991-12-13,NA,NA,0.07645548579839999,Whiskey Creek
13,1991,JAN,2.4,JAN-13,1991,1991-01-13,1991-01-13,NA,NA,0.06796043182079999,Whiskey Creek
13,1991,FEB,2.7,FEB-13,1991,1991-02-13,1991-02-13,NA,NA,0.07645548579839999,Whiskey Creek
13,1991,MAR,4.2,MAR-13,1991,1991-03-13,1991-03-13,NA,NA,0.11893075568639998,Whiskey Creek
13,1991,APR,11,APR-13,1991,1991-04-13,1991-04-13,NA,NA,0.3114853125119999,Whiskey Creek
13,1991,MAY,3.7,MAY-13,1991,1991-05-13,1991-05-13,NA,NA,0.10477233239039999,Whiskey Creek
13,1991,JUN,2.5,JUN-13,1991,1991-06-13,1991-06-13,NA,NA,0.07079211647999997,Whiskey Creek
13,1991,JUL,1,JUL-13,1991,1991-07-13,1991-07-13,NA,NA,0.028316846591999994,Whiskey Creek
13,1991,AUG,1.3,AUG-13,1991,1991-08-13,1991-08-13,NA,NA,0.036811900569599994,Whiskey Creek
13,1991,SEP,1.1,SEP-13,1991,1991-09-13,1991-09-13,NA,NA,0.031148531251199995,Whiskey Creek
14,1991,OCT,1.5,OCT-14,1990,1990-10-14,1991-10-14,NA,NA,0.04247526988799999,Whiskey Creek
14,1991,NOV,2,NOV-14,1990,1990-11-14,1991-11-14,NA,NA,0.05663369318399999,Whiskey Creek
14,1991,DEC,2.7,DEC-14,1990,1990-12-14,1991-12-14,NA,NA,0.07645548579839999,Whiskey Creek
14,1991,JAN,2.4,JAN-14,1991,1991-01-14,1991-01-14,NA,NA,0.06796043182079999,Whiskey Creek
14,1991,FEB,2.7,FEB-14,1991,1991-02-14,1991-02-14,NA,NA,0.07645548579839999,Whiskey Creek
14,1991,MAR,3.5,MAR-14,1991,1991-03-14,1991-03-14,NA,NA,0.09910896307199998,Whiskey Creek
14,1991,APR,11,APR-14,1991,1991-04-14,1991-04-14,NA,NA,0.3114853125119999,Whiskey Creek
14,1991,MAY,3.4,MAY-14,1991,1991-05-14,1991-05-14,NA,NA,0.09627727841279997,Whiskey Creek
14,1991,JUN,2.1,JUN-14,1991,1991-06-14,1991-06-14,NA,NA,0.05946537784319999,Whiskey Creek
14,1991,JUL,0.99,JUL-14,1991,1991-07-14,1991-07-14,NA,NA,0.028033678126079993,Whiskey Creek
14,1991,AUG,1.1,AUG-14,1991,1991-08-14,1991-08-14,NA,NA,0.031148531251199995,Whiskey Creek
14,1991,SEP,0.98,SEP-14,1991,1991-09-14,1991-09-14,NA,NA,0.027750509660159992,Whiskey Creek
15,1991,OCT,1.5,OCT-15,1990,1990-10-15,1991-10-15,NA,NA,0.04247526988799999,Whiskey Creek
15,1991,NOV,2,NOV-15,1990,1990-11-15,1991-11-15,NA,NA,0.05663369318399999,Whiskey Creek
15,1991,DEC,2.4,DEC-15,1990,1990-12-15,1991-12-15,NA,NA,0.06796043182079999,Whiskey Creek
15,1991,JAN,2.4,JAN-15,1991,1991-01-15,1991-01-15,NA,NA,0.06796043182079999,Whiskey Creek
15,1991,FEB,3.4,FEB-15,1991,1991-02-15,1991-02-15,NA,NA,0.09627727841279997,Whiskey Creek
15,1991,MAR,3.5,MAR-15,1991,1991-03-15,1991-03-15,NA,NA,0.09910896307199998,Whiskey Creek
15,1991,APR,11,APR-15,1991,1991-04-15,1991-04-15,NA,NA,0.3114853125119999,Whiskey Creek
15,1991,MAY,3.3,MAY-15,1991,1991-05-15,1991-05-15,NA,NA,0.09344559375359997,Whiskey Creek
15,1991,JUN,1.8,JUN-15,1991,1991-06-15,1991-06-15,NA,NA,0.050970323865599985,Whiskey Creek
15,1991,JUL,0.95,JUL-15,1991,1991-07-15,1991-07-15,NA,NA,0.02690100426239999,Whiskey Creek
15,1991,AUG,1.1,AUG-15,1991,1991-08-15,1991-08-15,NA,NA,0.031148531251199995,Whiskey Creek
15,1991,SEP,0.82,SEP-15,1991,1991-09-15,1991-09-15,NA,NA,0.023219814205439993,Whiskey Creek
16,1991,OCT,1.5,OCT-16,1990,1990-10-16,1991-10-16,NA,NA,0.04247526988799999,Whiskey Creek
16,1991,NOV,2,NOV-16,1990,1990-11-16,1991-11-16,NA,NA,0.05663369318399999,Whiskey Creek
16,1991,DEC,2.4,DEC-16,1990,1990-12-16,1991-12-16,NA,NA,0.06796043182079999,Whiskey Creek
16,1991,JAN,2.4,JAN-16,1991,1991-01-16,1991-01-16,NA,NA,0.06796043182079999,Whiskey Creek
16,1991,FEB,3.7,FEB-16,1991,1991-02-16,1991-02-16,NA,NA,0.10477233239039999,Whiskey Creek
16,1991,MAR,3.4,MAR-16,1991,1991-03-16,1991-03-16,NA,NA,0.09627727841279997,Whiskey Creek
16,1991,APR,10,APR-16,1991,1991-04-16,1991-04-16,NA,NA,0.2831684659199999,Whiskey Creek
16,1991,MAY,3.6,MAY-16,1991,1991-05-16,1991-05-16,NA,NA,0.10194064773119997,Whiskey Creek
16,1991,JUN,1.6,JUN-16,1991,1991-06-16,1991-06-16,NA,NA,0.0453069545472,Whiskey Creek
16,1991,JUL,1.5,JUL-16,1991,1991-07-16,1991-07-16,NA,NA,0.04247526988799999,Whiskey Creek
16,1991,AUG,1.6,AUG-16,1991,1991-08-16,1991-08-16,NA,NA,0.0453069545472,Whiskey Creek
16,1991,SEP,0.82,SEP-16,1991,1991-09-16,1991-09-16,NA,NA,0.023219814205439993,Whiskey Creek
17,1991,OCT,1.5,OCT-17,1990,1990-10-17,1991-10-17,NA,NA,0.04247526988799999,Whiskey Creek
17,1991,NOV,2,NOV-17,1990,1990-11-17,1991-11-17,NA,NA,0.05663369318399999,Whiskey Creek
17,1991,DEC,2.4,DEC-17,1990,1990-12-17,1991-12-17,NA,NA,0.06796043182079999,Whiskey Creek
17,1991,JAN,2.4,JAN-17,1991,1991-01-17,1991-01-17,NA,NA,0.06796043182079999,Whiskey Creek
17,1991,FEB,3.9,FEB-17,1991,1991-02-17,1991-02-17,NA,NA,0.11043570170879997,Whiskey Creek
17,1991,MAR,4.1,MAR-17,1991,1991-03-17,1991-03-17,NA,NA,0.11609907102719996,Whiskey Creek
17,1991,APR,9.5,APR-17,1991,1991-04-17,1991-04-17,NA,NA,0.26901004262399997,Whiskey Creek
17,1991,MAY,3.2,MAY-17,1991,1991-05-17,1991-05-17,NA,NA,0.0906139090944,Whiskey Creek
17,1991,JUN,1.5,JUN-17,1991,1991-06-17,1991-06-17,NA,NA,0.04247526988799999,Whiskey Creek
17,1991,JUL,0.95,JUL-17,1991,1991-07-17,1991-07-17,NA,NA,0.02690100426239999,Whiskey Creek
17,1991,AUG,0.99,AUG-17,1991,1991-08-17,1991-08-17,NA,NA,0.028033678126079993,Whiskey Creek
17,1991,SEP,0.77,SEP-17,1991,1991-09-17,1991-09-17,NA,NA,0.021803971875839996,Whiskey Creek
18,1991,OCT,1.6,OCT-18,1990,1990-10-18,1991-10-18,NA,NA,0.0453069545472,Whiskey Creek
18,1991,NOV,2,NOV-18,1990,1990-11-18,1991-11-18,NA,NA,0.05663369318399999,Whiskey Creek
18,1991,DEC,2.4,DEC-18,1990,1990-12-18,1991-12-18,NA,NA,0.06796043182079999,Whiskey Creek
18,1991,JAN,2.7,JAN-18,1991,1991-01-18,1991-01-18,NA,NA,0.07645548579839999,Whiskey Creek
18,1991,FEB,3.5,FEB-18,1991,1991-02-18,1991-02-18,NA,NA,0.09910896307199998,Whiskey Creek
18,1991,MAR,3.5,MAR-18,1991,1991-03-18,1991-03-18,NA,NA,0.09910896307199998,Whiskey Creek
18,1991,APR,9,APR-18,1991,1991-04-18,1991-04-18,NA,NA,0.25485161932799993,Whiskey Creek
18,1991,MAY,2.8,MAY-18,1991,1991-05-18,1991-05-18,NA,NA,0.07928717045759998,Whiskey Creek
18,1991,JUN,1.5,JUN-18,1991,1991-06-18,1991-06-18,NA,NA,0.04247526988799999,Whiskey Creek
18,1991,JUL,2.2,JUL-18,1991,1991-07-18,1991-07-18,NA,NA,0.06229706250239999,Whiskey Creek
18,1991,AUG,1.2,AUG-18,1991,1991-08-18,1991-08-18,NA,NA,0.03398021591039999,Whiskey Creek
18,1991,SEP,0.88,SEP-18,1991,1991-09-18,1991-09-18,NA,NA,0.024918825000959995,Whiskey Creek
19,1991,OCT,2.2,OCT-19,1990,1990-10-19,1991-10-19,NA,NA,0.06229706250239999,Whiskey Creek
19,1991,NOV,2.1,NOV-19,1990,1990-11-19,1991-11-19,NA,NA,0.05946537784319999,Whiskey Creek
19,1991,DEC,2.7,DEC-19,1990,1990-12-19,1991-12-19,NA,NA,0.07645548579839999,Whiskey Creek
19,1991,JAN,2.7,JAN-19,1991,1991-01-19,1991-01-19,NA,NA,0.07645548579839999,Whiskey Creek
19,1991,FEB,3.5,FEB-19,1991,1991-02-19,1991-02-19,NA,NA,0.09910896307199998,Whiskey Creek
19,1991,MAR,3.6,MAR-19,1991,1991-03-19,1991-03-19,NA,NA,0.10194064773119997,Whiskey Creek
19,1991,APR,8.5,APR-19,1991,1991-04-19,1991-04-19,NA,NA,0.24069319603199996,Whiskey Creek
19,1991,MAY,2.4,MAY-19,1991,1991-05-19,1991-05-19,NA,NA,0.06796043182079999,Whiskey Creek
19,1991,JUN,1.4,JUN-19,1991,1991-06-19,1991-06-19,NA,NA,0.03964358522879999,Whiskey Creek
19,1991,JUL,1,JUL-19,1991,1991-07-19,1991-07-19,NA,NA,0.028316846591999994,Whiskey Creek
19,1991,AUG,1.1,AUG-19,1991,1991-08-19,1991-08-19,NA,NA,0.031148531251199995,Whiskey Creek
19,1991,SEP,2.7,SEP-19,1991,1991-09-19,1991-09-19,NA,NA,0.07645548579839999,Whiskey Creek
20,1991,OCT,3.9,OCT-20,1990,1990-10-20,1991-10-20,NA,NA,0.11043570170879997,Whiskey Creek
20,1991,NOV,2.2,NOV-20,1990,1990-11-20,1991-11-20,NA,NA,0.06229706250239999,Whiskey Creek
20,1991,DEC,2.7,DEC-20,1990,1990-12-20,1991-12-20,NA,NA,0.07645548579839999,Whiskey Creek
20,1991,JAN,2.7,JAN-20,1991,1991-01-20,1991-01-20,NA,NA,0.07645548579839999,Whiskey Creek
20,1991,FEB,3.5,FEB-20,1991,1991-02-20,1991-02-20,NA,NA,0.09910896307199998,Whiskey Creek
20,1991,MAR,3.9,MAR-20,1991,1991-03-20,1991-03-20,NA,NA,0.11043570170879997,Whiskey Creek
