date,Mount Powell,Defiance Plateau,Black Mesa,Navajo Mountain,Carrizo,Chuska,Navajo_Nation,All_Mountains
20-Dec-05,0,0,0.111,0.814,0.093,54.27,61.689,55.289
27-Dec-05,0,0.324,0.949,0.24,8.262,69.897,92.551,79.672
3-Jan-06,0,0,0.311,0.307,0.122,3.059,11.007,3.799
10-Jan-06,0.21,15.863,7.055,2.442,3.816,38.325,235.524,67.711
17-Jan-06,0.835,201.515,1.756,0.536,19.908,544.392,"2,683.59",768.941
24-Jan-06,41.917,655.176,153.754,11.088,60.644,"1,035.32","8,298.81","1,957.90"
31-Jan-06,2.201,85.225,5.031,0.456,25.721,409.788,612.426,528.423
7-Feb-06,0,0.018,0.035,0.134,11.418,239.375,255.535,250.981
14-Feb-06,0,1.33,2.338,0.497,8.899,205.029,295.872,218.093
21-Feb-06,0,0.085,0.153,0.359,0.19,60.118,63.459,60.905
28-Feb-06,0.236,0.272,0.12,0,0.488,11.387,21.08,12.502
7-Mar-06,26.83,256.304,304.757,20.063,98.315,321.191,"8,781.31","1,027.46"
14-Mar-06,40.782,870.696,583.415,35.414,131.558,"1,188.68","9,236.90","2,850.55"
21-Mar-06,0.094,23.532,14.661,28.475,67.435,337.888,"1,022.84",472.085
28-Mar-06,0.078,56.577,15.468,17.277,37.29,289.435,596.316,416.125
4-Apr-06,0.788,12.143,7.057,7.21,30.298,115.869,314.211,173.365
11-Apr-06,0.177,0.306,1.056,2.198,0.203,1.531,14.686,5.47
18-Apr-06,0.028,0.011,0,0.537,0.465,1.578,13.015,2.619
25-Apr-06,0.131,0.492,7.386,0.129,0.281,4.05,108.063,12.469
1-Nov-10,0,0,0.037,0.15,0,0.164,5.499,0.351
8-Nov-10,0.364,19.604,14.554,3.574,16.876,106.509,369.659,161.481
15-Nov-10,0.541,44.034,52.677,2.277,14.899,125.105,906.532,239.533
22-Nov-10,17.89,398.192,157.423,16.303,134.993,915.417,"5,021.06","1,640.22"
29-Nov-10,8.089,205.682,181.062,14.584,146.877,753.67,"2,413.25","1,309.96"
6-Dec-10,0,2.144,1.895,4.649,42.127,254.512,329.705,305.328
13-Dec-10,0.204,0.891,0.47,1.657,25.125,183.027,"1,013.80",211.375
20-Dec-10,7.241,72.591,49.333,23.789,46.334,528.214,"1,313.82",727.501
27-Dec-10,35.565,510.978,645.36,33.241,122.736,708.415,"21,617.63","2,056.30"
3-Jan-11,60.6,"1,020.81","1,128.61",50.628,297.922,"1,296.19","38,644.58","3,854.76"
10-Jan-11,46.023,868.587,776.931,39.354,239.085,"1,072.62","27,082.49","3,042.60"
17-Jan-11,13.399,683.587,114.482,19.422,121.862,814.853,"6,771.13","1,767.61"
24-Jan-11,3.238,441.475,18.714,13.983,81.432,650.296,"1,646.91","1,209.14"
31-Jan-11,45.129,676.23,199.821,16.147,156.481,853.62,"12,593.39","1,947.43"
7-Feb-11,46.238,711.627,384.614,15.107,134.017,853.514,"11,342.07","2,145.12"
14-Feb-11,6.419,282.056,105.001,6.667,81.019,556.171,"1,882.63","1,037.33"
21-Feb-11,17.151,796.354,447.279,24.865,108.679,934.191,"5,074.57","2,328.52"
28-Feb-11,0.835,114.124,3.674,12.983,56.287,454.664,735.077,642.568
7-Mar-11,21.921,400.448,13.132,10.738,101.328,627.962,"3,864.37","1,175.53"
14-Mar-11,0.08,1.649,0.193,3.407,26.523,232.915,282.714,264.767
21-Mar-11,0.068,6.935,14.135,14.928,24.432,154.448,310.562,214.946
28-Mar-11,0.015,1.61,0.967,4.557,8.326,52.111,94.551,67.587
4-Apr-11,0.426,9.934,10.854,4.017,26.985,40.577,217.355,92.793
11-Apr-11,0,0.641,0.949,1.645,4.723,13.336,34.846,21.294
18-Apr-11,0.308,2.843,3.826,1.142,0.252,9.161,70.111,17.532
25-Apr-11,0.065,0.394,0.353,1.911,5.263,4.424,35.603,12.411
1-Nov-15,23.097,156.55,40.481,9.989,11.977,266.946,"1,238.14",509.04
8-Nov-15,0.381,22.5,24.181,7.818,9.175,316.737,506.523,380.791
15-Nov-15,37.288,590.111,195.887,19.829,134.533,884.704,"4,193.66","1,862.35"
22-Nov-15,1.464,36.763,2.905,8.36,52.548,340.082,491.93,442.12
29-Nov-15,0,0.01,1.365,11.385,39.732,242.086,309.534,294.579
6-Dec-15,7.603,147.616,23.737,6.271,30.528,335.43,"2,713.96",551.186
13-Dec-15,52.127,967.349,726,24.442,179.327,"1,227.15","19,980.09","3,176.40"
20-Dec-15,43.234,864.14,723.014,29.629,210.527,"1,051.22","15,353.99","2,921.77"
27-Dec-15,57.111,791.214,704.027,32.694,242.114,"1,043.28","17,369.47","2,870.44"
3-Jan-16,69.629,942.863,507.636,26.161,198.719,"1,256.51","21,065.05","3,001.52"
10-Jan-16,62.961,978.695,"1,183.63",60.29,290.856,"1,306.74","28,618.69","3,883.17"
17-Jan-16,59.266,879.352,907.522,33.916,220.601,"1,117.05","17,336.56","3,217.71"
24-Jan-16,51.284,893.916,643.39,34.668,203.523,"1,086.88","10,179.28","2,913.66"
31-Jan-16,50.228,926.324,910.582,61.665,264.291,"1,195.73","18,918.30","3,408.82"
7-Feb-16,32.708,841.863,301.148,39.2,173.324,"1,119.91","6,139.08","2,508.15"
14-Feb-16,10.996,334.887,22.214,18.582,85.604,743.587,"1,515.53","1,215.87"
21-Feb-16,0.017,10.869,0.9,8.819,37.069,272.931,368.394,330.604
28-Feb-16,0,0.33,0.278,5.307,33.129,191.354,242.392,230.399
6-Mar-16,0.112,12.908,3.404,7.314,21.302,166.657,284.332,211.696
13-Mar-16,0,1.287,1.435,2.509,11.844,51.119,75.384,68.193
20-Mar-16,0.231,3.021,4.847,2.043,3.742,13.841,73.04,27.725
27-Mar-16,0.554,54.688,45.285,3.336,13.713,73.645,433.425,191.221
3-Apr-16,0,2.768,2.445,0.412,3.306,1.917,58.825,10.848
10-Apr-16,1.988,24.233,18.748,0.348,6.274,34.638,388.741,86.229
17-Apr-16,1.123,54.362,13.201,0.954,75.527,111.439,434.179,256.607
24-Apr-16,0.423,17.107,32.568,0.602,1.808,22.281,278.745,74.789
